idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
889,e890,UnloadFS,01/10/2024 09:14:49,t890,,z,6000,GeneratedExample
890,e891,LoadSS,01/10/2024 09:14:50,t891,,z,6000,GeneratedExample
891,e893,Seal,01/10/2024 09:14:51,t893,b134,,6000,GeneratedExample
892,e894,UnloadSS,01/10/2024 09:14:52,t894,,z,6000,GeneratedExample
893,e894,LoadFS,01/10/2024 09:14:53,t894,,x,6000,GeneratedExample
894,e895,Fill,01/10/2024 09:14:54,t895,,,6000,GeneratedExample
895,e896,UnloadFS,01/10/2024 09:14:55,t896,,x,6000,GeneratedExample
896,e897,LoadSS,01/10/2024 09:14:56,t897,,x,6000,GeneratedExample
897,e898,Seal,01/10/2024 09:14:57,t898,b135,,6000,GeneratedExample
898,e899,UnloadSS,01/10/2024 09:14:58,t899,,x,6000,GeneratedExample
899,e900,UnloadAL,01/10/2024 09:14:59,t900,,,6000,GeneratedExample
900,e901,LoadAL,01/10/2024 09:15:00,t901,,,9000,GeneratedExample
901,e902,LoadFS,01/10/2024 09:15:01,t902,,z,9000,GeneratedExample
902,e903,Fill,01/10/2024 09:15:02,t903,,,9000,GeneratedExample
903,e904,UnloadFS,01/10/2024 09:15:03,t904,,z,9000,GeneratedExample
904,e905,LoadSS,01/10/2024 09:15:04,t905,,z,9000,GeneratedExample
905,e906,Seal,01/10/2024 09:15:05,t906,b136,,9000,GeneratedExample
906,e907,UnloadSS,01/10/2024 09:15:06,t907,,z,9000,GeneratedExample
907,e908,LoadFS,01/10/2024 09:15:07,t908,,y,9000,GeneratedExample
908,e909,Fill,01/10/2024 09:15:08,t909,,,9000,GeneratedExample
909,e910,UnloadFS,01/10/2024 09:15:09,t910,,y,9000,GeneratedExample
910,e911,LoadSS,01/10/2024 09:15:10,t911,,y,9000,GeneratedExample
911,e912,Seal,01/10/2024 09:15:11,t912,b137,,9000,GeneratedExample
912,e914,UnloadSS,01/10/2024 09:15:12,t914,,y,9000,GeneratedExample
913,e914,LoadFS,01/10/2024 09:15:13,t914,,x,9000,GeneratedExample
914,e915,Fill,01/10/2024 09:15:14,t915,,,9000,GeneratedExample
915,e916,UnloadFS,01/10/2024 09:15:15,t916,,x,9000,GeneratedExample
916,e917,LoadSS,01/10/2024 09:15:16,t917,,x,9000,GeneratedExample
917,e918,Seal,01/10/2024 09:15:17,t918,b138,,9000,GeneratedExample
918,e919,UnloadSS,01/10/2024 09:15:18,t919,,x,9000,GeneratedExample
919,e920,UnloadAL,01/10/2024 09:15:19,t920,,,9000,GeneratedExample
920,e921,LoadAL,01/10/2024 09:15:20,t921,,,6111,GeneratedExample
921,e922,LoadFS,01/10/2024 09:15:21,t922,,x,6111,GeneratedExample
922,e923,Fill,01/10/2024 09:15:22,t923,,,6111,GeneratedExample
923,e924,UnloadFS,01/10/2024 09:15:23,t924,,x,6111,GeneratedExample
924,e925,LoadSS,01/10/2024 09:15:24,t925,,x,6111,GeneratedExample
925,e927,Seal,01/10/2024 09:15:25,t927,b139,,6111,GeneratedExample
926,e928,UnloadSS,01/10/2024 09:15:26,t928,,x,6111,GeneratedExample
927,e928,LoadFS,01/10/2024 09:15:27,t928,,z,6111,GeneratedExample
928,e929,Fill,01/10/2024 09:15:28,t929,,,6111,GeneratedExample
929,e930,UnloadFS,01/10/2024 09:15:29,t930,,z,6111,GeneratedExample
930,e931,LoadSS,01/10/2024 09:15:30,t931,,z,6111,GeneratedExample
931,e933,Seal,01/10/2024 09:15:31,t933,b140,,6111,GeneratedExample
932,e934,UnloadSS,01/10/2024 09:15:32,t934,,z,6111,GeneratedExample
933,e934,LoadFS,01/10/2024 09:15:33,t934,,y,6111,GeneratedExample
934,e935,Fill,01/10/2024 09:15:34,t935,,,6111,GeneratedExample
935,e936,UnloadFS,01/10/2024 09:15:35,t936,,y,6111,GeneratedExample
936,e937,LoadSS,01/10/2024 09:15:36,t937,,y,6111,GeneratedExample
937,e938,Seal,01/10/2024 09:15:37,t938,b141,,6111,GeneratedExample
938,e939,UnloadSS,01/10/2024 09:15:38,t939,,y,6111,GeneratedExample
939,e940,UnloadAL,01/10/2024 09:15:39,t940,,,6111,GeneratedExample
940,e941,LoadAL,01/10/2024 09:15:40,t941,,,8000,GeneratedExample
941,e942,LoadFS,01/10/2024 09:15:41,t942,,y,8000,GeneratedExample
942,e943,Fill,01/10/2024 09:15:42,t943,,,8000,GeneratedExample
943,e944,UnloadFS,01/10/2024 09:15:43,t944,,y,8000,GeneratedExample
944,e945,LoadSS,01/10/2024 09:15:44,t945,,y,8000,GeneratedExample
945,e947,Seal,01/10/2024 09:15:45,t947,b142,,8000,GeneratedExample
946,e948,UnloadSS,01/10/2024 09:15:46,t948,,y,8000,GeneratedExample
947,e948,LoadFS,01/10/2024 09:15:47,t948,,z,8000,GeneratedExample
948,e949,Fill,01/10/2024 09:15:48,t949,,,8000,GeneratedExample
949,e950,UnloadFS,01/10/2024 09:15:49,t950,,z,8000,GeneratedExample
950,e951,LoadSS,01/10/2024 09:15:50,t951,,z,8000,GeneratedExample
951,e952,Seal,01/10/2024 09:15:51,t952,b143,,8000,GeneratedExample
952,e953,UnloadSS,01/10/2024 09:15:52,t953,,z,8000,GeneratedExample
953,e954,LoadFS,01/10/2024 09:15:53,t954,,x,8000,GeneratedExample
954,e955,Fill,01/10/2024 09:15:54,t955,,,8000,GeneratedExample
955,e956,UnloadFS,01/10/2024 09:15:55,t956,,x,8000,GeneratedExample
956,e957,LoadSS,01/10/2024 09:15:56,t957,,x,8000,GeneratedExample
957,e958,Seal,01/10/2024 09:15:57,t958,b144,,8000,GeneratedExample
958,e959,UnloadSS,01/10/2024 09:15:58,t959,,x,8000,GeneratedExample
959,e960,UnloadAL,01/10/2024 09:15:59,t960,,,8000,GeneratedExample
960,e961,LoadAL,01/10/2024 09:16:00,t961,,,2111,GeneratedExample
961,e962,LoadFS,01/10/2024 09:16:01,t962,,y,2111,GeneratedExample
962,e963,Fill,01/10/2024 09:16:02,t963,,,2111,GeneratedExample
963,e964,UnloadFS,01/10/2024 09:16:03,t964,,y,2111,GeneratedExample
964,e965,LoadSS,01/10/2024 09:16:04,t965,,y,2111,GeneratedExample
965,e966,Seal,01/10/2024 09:16:05,t966,b145,,2111,GeneratedExample
966,e967,UnloadSS,01/10/2024 09:16:06,t967,,y,2111,GeneratedExample
967,e968,LoadFS,01/10/2024 09:16:07,t968,,x,2111,GeneratedExample
968,e969,Fill,01/10/2024 09:16:08,t969,,,2111,GeneratedExample
969,e970,UnloadFS,01/10/2024 09:16:09,t970,,x,2111,GeneratedExample
970,e971,LoadSS,01/10/2024 09:16:10,t971,,x,2111,GeneratedExample
971,e972,Seal,01/10/2024 09:16:11,t972,b146,,2111,GeneratedExample
972,e973,UnloadSS,01/10/2024 09:16:12,t973,,x,2111,GeneratedExample
973,e974,LoadFS,01/10/2024 09:16:13,t974,,z,2111,GeneratedExample
974,e975,Fill,01/10/2024 09:16:14,t975,,,2111,GeneratedExample
975,e976,UnloadFS,01/10/2024 09:16:15,t976,,z,2111,GeneratedExample
976,e977,LoadSS,01/10/2024 09:16:16,t977,,z,2111,GeneratedExample
977,e978,Seal,01/10/2024 09:16:17,t978,b147,,2111,GeneratedExample
978,e979,UnloadSS,01/10/2024 09:16:18,t979,,z,2111,GeneratedExample
979,e980,UnloadAL,01/10/2024 09:16:19,t980,,,2111,GeneratedExample
980,e981,LoadAL,01/10/2024 09:16:20,t981,,,3111,GeneratedExample
981,e982,LoadFS,01/10/2024 09:16:21,t982,,y,3111,GeneratedExample
982,e983,Fill,01/10/2024 09:16:22,t983,,,3111,GeneratedExample
983,e984,UnloadFS,01/10/2024 09:16:23,t984,,y,3111,GeneratedExample
984,e985,LoadSS,01/10/2024 09:16:24,t985,,y,3111,GeneratedExample
985,e987,Seal,01/10/2024 09:16:25,t987,b148,,3111,GeneratedExample
986,e988,UnloadSS,01/10/2024 09:16:26,t988,,y,3111,GeneratedExample
987,e988,LoadFS,01/10/2024 09:16:27,t988,,z,3111,GeneratedExample
988,e989,Fill,01/10/2024 09:16:28,t989,,,3111,GeneratedExample
989,e990,UnloadFS,01/10/2024 09:16:29,t990,,z,3111,GeneratedExample
990,e991,LoadSS,01/10/2024 09:16:30,t991,,z,3111,GeneratedExample
991,e993,Seal,01/10/2024 09:16:31,t993,b149,,3111,GeneratedExample
992,e994,UnloadSS,01/10/2024 09:16:32,t994,,z,3111,GeneratedExample
993,e994,LoadFS,01/10/2024 09:16:33,t994,,x,3111,GeneratedExample
994,e995,Fill,01/10/2024 09:16:34,t995,,,3111,GeneratedExample
995,e996,UnloadFS,01/10/2024 09:16:35,t996,,x,3111,GeneratedExample
996,e997,LoadSS,01/10/2024 09:16:36,t997,,x,3111,GeneratedExample
997,e998,Seal,01/10/2024 09:16:37,t998,b150,,3111,GeneratedExample
998,e999,UnloadSS,01/10/2024 09:16:38,t999,,x,3111,GeneratedExample
999,e1000,UnloadAL,01/10/2024 09:16:39,t1000,,,3111,GeneratedExample
1000,e1001,LoadAL,01/10/2024 09:16:40,t1001,,,6000,GeneratedExample
1001,e1002,LoadFS,01/10/2024 09:16:41,t1002,,x,6000,GeneratedExample
1002,e1003,Fill,01/10/2024 09:16:42,t1003,,,6000,GeneratedExample
1003,e1004,UnloadFS,01/10/2024 09:16:43,t1004,,x,6000,GeneratedExample
1004,e1005,LoadSS,01/10/2024 09:16:44,t1005,,x,6000,GeneratedExample
1005,e1007,Seal,01/10/2024 09:16:45,t1007,b151,,6000,GeneratedExample
1006,e1008,UnloadSS,01/10/2024 09:16:46,t1008,,x,6000,GeneratedExample
1007,e1008,LoadFS,01/10/2024 09:16:47,t1008,,z,6000,GeneratedExample
1008,e1009,Fill,01/10/2024 09:16:48,t1009,,,6000,GeneratedExample
1009,e1010,UnloadFS,01/10/2024 09:16:49,t1010,,z,6000,GeneratedExample
1010,e1011,LoadSS,01/10/2024 09:16:50,t1011,,z,6000,GeneratedExample
1011,e1013,Seal,01/10/2024 09:16:51,t1013,b152,,6000,GeneratedExample
1012,e1014,UnloadSS,01/10/2024 09:16:52,t1014,,z,6000,GeneratedExample
1013,e1014,LoadFS,01/10/2024 09:16:53,t1014,,y,6000,GeneratedExample
1014,e1015,Fill,01/10/2024 09:16:54,t1015,,,6000,GeneratedExample
1015,e1016,UnloadFS,01/10/2024 09:16:55,t1016,,y,6000,GeneratedExample
1016,e1017,LoadSS,01/10/2024 09:16:56,t1017,,y,6000,GeneratedExample
1017,e1018,Seal,01/10/2024 09:16:57,t1018,b153,,6000,GeneratedExample
1018,e1019,UnloadSS,01/10/2024 09:16:58,t1019,,y,6000,GeneratedExample
1019,e1020,UnloadAL,01/10/2024 09:16:59,t1020,,,6000,GeneratedExample
1020,e1021,LoadAL,01/10/2024 09:17:00,t1021,,,1000,GeneratedExample
1021,e1022,LoadFS,01/10/2024 09:17:01,t1022,,z,1000,GeneratedExample
1022,e1023,Fill,01/10/2024 09:17:02,t1023,,,1000,GeneratedExample
1023,e1024,UnloadFS,01/10/2024 09:17:03,t1024,,z,1000,GeneratedExample
1024,e1025,LoadSS,01/10/2024 09:17:04,t1025,,z,1000,GeneratedExample
1025,e1027,Seal,01/10/2024 09:17:05,t1027,b154,,1000,GeneratedExample
1026,e1028,UnloadSS,01/10/2024 09:17:06,t1028,,z,1000,GeneratedExample
1027,e1028,LoadFS,01/10/2024 09:17:07,t1028,,x,1000,GeneratedExample
1028,e1029,Fill,01/10/2024 09:17:08,t1029,,,1000,GeneratedExample
1029,e1030,UnloadFS,01/10/2024 09:17:09,t1030,,x,1000,GeneratedExample
1030,e1031,LoadSS,01/10/2024 09:17:10,t1031,,x,1000,GeneratedExample
1031,e1033,Seal,01/10/2024 09:17:11,t1033,b155,,1000,GeneratedExample
1032,e1034,UnloadSS,01/10/2024 09:17:12,t1034,,x,1000,GeneratedExample
1033,e1034,LoadFS,01/10/2024 09:17:13,t1034,,y,1000,GeneratedExample
1034,e1035,Fill,01/10/2024 09:17:14,t1035,,,1000,GeneratedExample
1035,e1036,UnloadFS,01/10/2024 09:17:15,t1036,,y,1000,GeneratedExample
1036,e1037,LoadSS,01/10/2024 09:17:16,t1037,,y,1000,GeneratedExample
1037,e1038,Seal,01/10/2024 09:17:17,t1038,b156,,1000,GeneratedExample
1038,e1039,UnloadSS,01/10/2024 09:17:18,t1039,,y,1000,GeneratedExample
1039,e1040,UnloadAL,01/10/2024 09:17:19,t1040,,,1000,GeneratedExample
1040,e1041,LoadAL,01/10/2024 09:17:20,t1041,,,6000,GeneratedExample
1041,e1042,LoadFS,01/10/2024 09:17:21,t1042,,x,6000,GeneratedExample
1042,e1043,Fill,01/10/2024 09:17:22,t1043,,,6000,GeneratedExample
1043,e1044,UnloadFS,01/10/2024 09:17:23,t1044,,x,6000,GeneratedExample
1044,e1045,LoadSS,01/10/2024 09:17:24,t1045,,x,6000,GeneratedExample
1045,e1046,Seal,01/10/2024 09:17:25,t1046,b157,,6000,GeneratedExample
1046,e1047,UnloadSS,01/10/2024 09:17:26,t1047,,x,6000,GeneratedExample
1047,e1048,LoadFS,01/10/2024 09:17:27,t1048,,y,6000,GeneratedExample
1048,e1049,Fill,01/10/2024 09:17:28,t1049,,,6000,GeneratedExample
1049,e1050,UnloadFS,01/10/2024 09:17:29,t1050,,y,6000,GeneratedExample
1050,e1051,LoadSS,01/10/2024 09:17:30,t1051,,y,6000,GeneratedExample
1051,e1052,Seal,01/10/2024 09:17:31,t1052,b158,,6000,GeneratedExample
1052,e1054,UnloadSS,01/10/2024 09:17:32,t1054,,y,6000,GeneratedExample
1053,e1054,LoadFS,01/10/2024 09:17:33,t1054,,z,6000,GeneratedExample
1054,e1055,Fill,01/10/2024 09:17:34,t1055,,,6000,GeneratedExample
1055,e1056,UnloadFS,01/10/2024 09:17:35,t1056,,z,6000,GeneratedExample
1056,e1057,LoadSS,01/10/2024 09:17:36,t1057,,z,6000,GeneratedExample
1057,e1058,Seal,01/10/2024 09:17:37,t1058,b159,,6000,GeneratedExample
1058,e1059,UnloadSS,01/10/2024 09:17:38,t1059,,z,6000,GeneratedExample
1059,e1060,UnloadAL,01/10/2024 09:17:39,t1060,,,6000,GeneratedExample
1060,e1061,LoadAL,01/10/2024 09:17:40,t1061,,,7000,GeneratedExample
1061,e1062,LoadFS,01/10/2024 09:17:41,t1062,,z,7000,GeneratedExample
1062,e1063,Fill,01/10/2024 09:17:42,t1063,,,7000,GeneratedExample
1063,e1064,UnloadFS,01/10/2024 09:17:43,t1064,,z,7000,GeneratedExample
1064,e1065,LoadSS,01/10/2024 09:17:44,t1065,,z,7000,GeneratedExample
1065,e1067,Seal,01/10/2024 09:17:45,t1067,b160,,7000,GeneratedExample
1066,e1068,UnloadSS,01/10/2024 09:17:46,t1068,,z,7000,GeneratedExample
1067,e1068,LoadFS,01/10/2024 09:17:47,t1068,,x,7000,GeneratedExample
1068,e1069,Fill,01/10/2024 09:17:48,t1069,,,7000,GeneratedExample
1069,e1070,UnloadFS,01/10/2024 09:17:49,t1070,,x,7000,GeneratedExample
1070,e1071,LoadSS,01/10/2024 09:17:50,t1071,,x,7000,GeneratedExample
1071,e1073,Seal,01/10/2024 09:17:51,t1073,b161,,7000,GeneratedExample
1072,e1074,UnloadSS,01/10/2024 09:17:52,t1074,,x,7000,GeneratedExample
1073,e1074,LoadFS,01/10/2024 09:17:53,t1074,,y,7000,GeneratedExample
1074,e1075,Fill,01/10/2024 09:17:54,t1075,,,7000,GeneratedExample
1075,e1076,UnloadFS,01/10/2024 09:17:55,t1076,,y,7000,GeneratedExample
1076,e1077,LoadSS,01/10/2024 09:17:56,t1077,,y,7000,GeneratedExample
1077,e1078,Seal,01/10/2024 09:17:57,t1078,b162,,7000,GeneratedExample
1078,e1079,UnloadSS,01/10/2024 09:17:58,t1079,,y,7000,GeneratedExample
1079,e1080,UnloadAL,01/10/2024 09:17:59,t1080,,,7000,GeneratedExample
1080,e1081,LoadAL,01/10/2024 09:18:00,t1081,,,4111,GeneratedExample
1081,e1082,LoadFS,01/10/2024 09:18:01,t1082,,y,4111,GeneratedExample
1082,e1083,Fill,01/10/2024 09:18:02,t1083,,,4111,GeneratedExample
1083,e1084,UnloadFS,01/10/2024 09:18:03,t1084,,y,4111,GeneratedExample
1084,e1085,LoadSS,01/10/2024 09:18:04,t1085,,y,4111,GeneratedExample
1085,e1086,Seal,01/10/2024 09:18:05,t1086,b163,,4111,GeneratedExample
1086,e1087,UnloadSS,01/10/2024 09:18:06,t1087,,y,4111,GeneratedExample
1087,e1088,LoadFS,01/10/2024 09:18:07,t1088,,z,4111,GeneratedExample
1088,e1089,Fill,01/10/2024 09:18:08,t1089,,,4111,GeneratedExample
1089,e1090,UnloadFS,01/10/2024 09:18:09,t1090,,z,4111,GeneratedExample
1090,e1091,LoadSS,01/10/2024 09:18:10,t1091,,z,4111,GeneratedExample
1091,e1092,Seal,01/10/2024 09:18:11,t1092,b164,,4111,GeneratedExample
1092,e1094,UnloadSS,01/10/2024 09:18:12,t1094,,z,4111,GeneratedExample
1093,e1094,LoadFS,01/10/2024 09:18:13,t1094,,x,4111,GeneratedExample
1094,e1095,Fill,01/10/2024 09:18:14,t1095,,,4111,GeneratedExample
1095,e1096,UnloadFS,01/10/2024 09:18:15,t1096,,x,4111,GeneratedExample
1096,e1097,LoadSS,01/10/2024 09:18:16,t1097,,x,4111,GeneratedExample
1097,e1098,Seal,01/10/2024 09:18:17,t1098,b165,,4111,GeneratedExample
1098,e1099,UnloadSS,01/10/2024 09:18:18,t1099,,x,4111,GeneratedExample
1099,e1100,UnloadAL,01/10/2024 09:18:19,t1100,,,4111,GeneratedExample
1100,e1101,LoadAL,01/10/2024 09:18:20,t1101,,,4111,GeneratedExample
1101,e1102,LoadFS,01/10/2024 09:18:21,t1102,,y,4111,GeneratedExample
1102,e1103,Fill,01/10/2024 09:18:22,t1103,,,4111,GeneratedExample
1103,e1104,UnloadFS,01/10/2024 09:18:23,t1104,,y,4111,GeneratedExample
1104,e1105,LoadSS,01/10/2024 09:18:24,t1105,,y,4111,GeneratedExample
1105,e1106,Seal,01/10/2024 09:18:25,t1106,b166,,4111,GeneratedExample
1106,e1108,UnloadSS,01/10/2024 09:18:26,t1108,,y,4111,GeneratedExample
1107,e1108,LoadFS,01/10/2024 09:18:27,t1108,,z,4111,GeneratedExample
1108,e1109,Fill,01/10/2024 09:18:28,t1109,,,4111,GeneratedExample
1109,e1110,UnloadFS,01/10/2024 09:18:29,t1110,,z,4111,GeneratedExample
1110,e1111,LoadSS,01/10/2024 09:18:30,t1111,,z,4111,GeneratedExample
1111,e1113,Seal,01/10/2024 09:18:31,t1113,b167,,4111,GeneratedExample
1112,e1114,UnloadSS,01/10/2024 09:18:32,t1114,,z,4111,GeneratedExample
1113,e1114,LoadFS,01/10/2024 09:18:33,t1114,,x,4111,GeneratedExample
1114,e1115,Fill,01/10/2024 09:18:34,t1115,,,4111,GeneratedExample
1115,e1116,UnloadFS,01/10/2024 09:18:35,t1116,,x,4111,GeneratedExample
1116,e1117,LoadSS,01/10/2024 09:18:36,t1117,,x,4111,GeneratedExample
1117,e1118,Seal,01/10/2024 09:18:37,t1118,b168,,4111,GeneratedExample
1118,e1119,UnloadSS,01/10/2024 09:18:38,t1119,,x,4111,GeneratedExample
1119,e1120,UnloadAL,01/10/2024 09:18:39,t1120,,,4111,GeneratedExample
1120,e1121,LoadAL,01/10/2024 09:18:40,t1121,,,5111,GeneratedExample
1121,e1122,LoadFS,01/10/2024 09:18:41,t1122,,x,5111,GeneratedExample
1122,e1123,Fill,01/10/2024 09:18:42,t1123,,,5111,GeneratedExample
1123,e1124,UnloadFS,01/10/2024 09:18:43,t1124,,x,5111,GeneratedExample
1124,e1125,LoadSS,01/10/2024 09:18:44,t1125,,x,5111,GeneratedExample
1125,e1127,Seal,01/10/2024 09:18:45,t1127,b169,,5111,GeneratedExample
1126,e1128,UnloadSS,01/10/2024 09:18:46,t1128,,x,5111,GeneratedExample
1127,e1128,LoadFS,01/10/2024 09:18:47,t1128,,z,5111,GeneratedExample
1128,e1129,Fill,01/10/2024 09:18:48,t1129,,,5111,GeneratedExample
1129,e1130,UnloadFS,01/10/2024 09:18:49,t1130,,z,5111,GeneratedExample
1130,e1131,LoadSS,01/10/2024 09:18:50,t1131,,z,5111,GeneratedExample
1131,e1132,Seal,01/10/2024 09:18:51,t1132,b170,,5111,GeneratedExample
1132,e1133,UnloadSS,01/10/2024 09:18:52,t1133,,z,5111,GeneratedExample
1133,e1134,LoadFS,01/10/2024 09:18:53,t1134,,y,5111,GeneratedExample
1134,e1135,Fill,01/10/2024 09:18:54,t1135,,,5111,GeneratedExample
1135,e1136,UnloadFS,01/10/2024 09:18:55,t1136,,y,5111,GeneratedExample
1136,e1137,LoadSS,01/10/2024 09:18:56,t1137,,y,5111,GeneratedExample
1137,e1138,Seal,01/10/2024 09:18:57,t1138,b171,,5111,GeneratedExample
1138,e1139,UnloadSS,01/10/2024 09:18:58,t1139,,y,5111,GeneratedExample
1139,e1140,UnloadAL,01/10/2024 09:18:59,t1140,,,5111,GeneratedExample
1140,e1141,LoadAL,01/10/2024 09:19:00,t1141,,,2000,GeneratedExample
1141,e1142,LoadFS,01/10/2024 09:19:01,t1142,,y,2000,GeneratedExample
1142,e1143,Fill,01/10/2024 09:19:02,t1143,,,2000,GeneratedExample
1143,e1144,UnloadFS,01/10/2024 09:19:03,t1144,,y,2000,GeneratedExample
1144,e1145,LoadSS,01/10/2024 09:19:04,t1145,,y,2000,GeneratedExample
1145,e1146,Seal,01/10/2024 09:19:05,t1146,b172,,2000,GeneratedExample
1146,e1147,UnloadSS,01/10/2024 09:19:06,t1147,,y,2000,GeneratedExample
1147,e1148,LoadFS,01/10/2024 09:19:07,t1148,,x,2000,GeneratedExample
1148,e1149,Fill,01/10/2024 09:19:08,t1149,,,2000,GeneratedExample
1149,e1150,UnloadFS,01/10/2024 09:19:09,t1150,,x,2000,GeneratedExample
1150,e1151,LoadSS,01/10/2024 09:19:10,t1151,,x,2000,GeneratedExample
1151,e1152,Seal,01/10/2024 09:19:11,t1152,b173,,2000,GeneratedExample
1152,e1153,UnloadSS,01/10/2024 09:19:12,t1153,,x,2000,GeneratedExample
1153,e1154,LoadFS,01/10/2024 09:19:13,t1154,,z,2000,GeneratedExample
1154,e1155,Fill,01/10/2024 09:19:14,t1155,,,2000,GeneratedExample
1155,e1156,UnloadFS,01/10/2024 09:19:15,t1156,,z,2000,GeneratedExample
1156,e1157,LoadSS,01/10/2024 09:19:16,t1157,,z,2000,GeneratedExample
1157,e1158,Seal,01/10/2024 09:19:17,t1158,b174,,2000,GeneratedExample
1158,e1159,UnloadSS,01/10/2024 09:19:18,t1159,,z,2000,GeneratedExample
1159,e1160,UnloadAL,01/10/2024 09:19:19,t1160,,,2000,GeneratedExample
1160,e1161,LoadAL,01/10/2024 09:19:20,t1161,,,3000,GeneratedExample
1161,e1162,LoadFS,01/10/2024 09:19:21,t1162,,x,3000,GeneratedExample
1162,e1163,Fill,01/10/2024 09:19:22,t1163,,,3000,GeneratedExample
1163,e1164,UnloadFS,01/10/2024 09:19:23,t1164,,x,3000,GeneratedExample
1164,e1165,LoadSS,01/10/2024 09:19:24,t1165,,x,3000,GeneratedExample
1165,e1166,Seal,01/10/2024 09:19:25,t1166,b175,,3000,GeneratedExample
1166,e1167,UnloadSS,01/10/2024 09:19:26,t1167,,x,3000,GeneratedExample
1167,e1168,LoadFS,01/10/2024 09:19:27,t1168,,y,3000,GeneratedExample
1168,e1169,Fill,01/10/2024 09:19:28,t1169,,,3000,GeneratedExample
1169,e1170,UnloadFS,01/10/2024 09:19:29,t1170,,y,3000,GeneratedExample
1170,e1171,LoadSS,01/10/2024 09:19:30,t1171,,y,3000,GeneratedExample
1171,e1172,Seal,01/10/2024 09:19:31,t1172,b176,,3000,GeneratedExample
1172,e1174,UnloadSS,01/10/2024 09:19:32,t1174,,y,3000,GeneratedExample
1173,e1174,LoadFS,01/10/2024 09:19:33,t1174,,z,3000,GeneratedExample
1174,e1175,Fill,01/10/2024 09:19:34,t1175,,,3000,GeneratedExample
1175,e1176,UnloadFS,01/10/2024 09:19:35,t1176,,z,3000,GeneratedExample
1176,e1177,LoadSS,01/10/2024 09:19:36,t1177,,z,3000,GeneratedExample
1177,e1178,Seal,01/10/2024 09:19:37,t1178,b177,,3000,GeneratedExample
1178,e1179,UnloadSS,01/10/2024 09:19:38,t1179,,z,3000,GeneratedExample
1179,e1180,UnloadAL,01/10/2024 09:19:39,t1180,,,3000,GeneratedExample
1180,e1181,LoadAL,01/10/2024 09:19:40,t1181,,,1000,GeneratedExample
1181,e1182,LoadFS,01/10/2024 09:19:41,t1182,,y,1000,GeneratedExample
1182,e1183,Fill,01/10/2024 09:19:42,t1183,,,1000,GeneratedExample
1183,e1184,UnloadFS,01/10/2024 09:19:43,t1184,,y,1000,GeneratedExample
1184,e1185,LoadSS,01/10/2024 09:19:44,t1185,,y,1000,GeneratedExample
1185,e1186,Seal,01/10/2024 09:19:45,t1186,b178,,1000,GeneratedExample
1186,e1188,UnloadSS,01/10/2024 09:19:46,t1188,,y,1000,GeneratedExample
1187,e1188,LoadFS,01/10/2024 09:19:47,t1188,,x,1000,GeneratedExample
1188,e1189,Fill,01/10/2024 09:19:48,t1189,,,1000,GeneratedExample
1189,e1190,UnloadFS,01/10/2024 09:19:49,t1190,,x,1000,GeneratedExample
1190,e1191,LoadSS,01/10/2024 09:19:50,t1191,,x,1000,GeneratedExample
1191,e1192,Seal,01/10/2024 09:19:51,t1192,b179,,1000,GeneratedExample
1192,e1193,UnloadSS,01/10/2024 09:19:52,t1193,,x,1000,GeneratedExample
1193,e1194,LoadFS,01/10/2024 09:19:53,t1194,,z,1000,GeneratedExample
1194,e1195,Fill,01/10/2024 09:19:54,t1195,,,1000,GeneratedExample
1195,e1196,UnloadFS,01/10/2024 09:19:55,t1196,,z,1000,GeneratedExample
1196,e1197,LoadSS,01/10/2024 09:19:56,t1197,,z,1000,GeneratedExample
1197,e1198,Seal,01/10/2024 09:19:57,t1198,b180,,1000,GeneratedExample
1198,e1199,UnloadSS,01/10/2024 09:19:58,t1199,,z,1000,GeneratedExample
1199,e1200,UnloadAL,01/10/2024 09:19:59,t1200,,,1000,GeneratedExample
1200,e1201,LoadAL,01/10/2024 09:20:00,t1201,,,2111,GeneratedExample
1201,e1202,LoadFS,01/10/2024 09:20:01,t1202,,y,2111,GeneratedExample
1202,e1203,Fill,01/10/2024 09:20:02,t1203,,,2111,GeneratedExample
1203,e1204,UnloadFS,01/10/2024 09:20:03,t1204,,y,2111,GeneratedExample
1204,e1205,LoadSS,01/10/2024 09:20:04,t1205,,y,2111,GeneratedExample
1205,e1206,Seal,01/10/2024 09:20:05,t1206,b181,,2111,GeneratedExample
1206,e1207,UnloadSS,01/10/2024 09:20:06,t1207,,y,2111,GeneratedExample
1207,e1208,LoadFS,01/10/2024 09:20:07,t1208,,x,2111,GeneratedExample
1208,e1209,Fill,01/10/2024 09:20:08,t1209,,,2111,GeneratedExample
1209,e1210,UnloadFS,01/10/2024 09:20:09,t1210,,x,2111,GeneratedExample
1210,e1211,LoadSS,01/10/2024 09:20:10,t1211,,x,2111,GeneratedExample
1211,e1213,Seal,01/10/2024 09:20:11,t1213,b182,,2111,GeneratedExample
1212,e1214,UnloadSS,01/10/2024 09:20:12,t1214,,x,2111,GeneratedExample
1213,e1214,LoadFS,01/10/2024 09:20:13,t1214,,z,2111,GeneratedExample
1214,e1215,Fill,01/10/2024 09:20:14,t1215,,,2111,GeneratedExample
1215,e1216,UnloadFS,01/10/2024 09:20:15,t1216,,z,2111,GeneratedExample
