idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
2582.0,e2583,Fill,01/10/2024 09:43:02,t2583,,,3000.0,GeneratedExample
2583.0,e2584,UnloadFS,01/10/2024 09:43:03,,,z,3000.0,
2584.0,,LoadSS,01/10/2024 09:43:04,t2585,,z,3000.0,GeneratedExample
2585.0,e2587,Seal,01/10/2024 09:43:05,t2587,b388,,3000.0,GeneratedExample
2586.0,e2588,UnloadSS,01/10/2024 09:43:06,t2588,,z,3000.0,GeneratedExample
2587.0,e2588,LoadFS,01/10/2024 09:43:07,t2588,,y,3000.0,GeneratedExample
2588.0,e2589,Fill,01/10/2024 09:43:08,t2589,,,3000.0,GeneratedExample
2589.0,e2590,UnloadFS,01/10/2024 09:43:09,t2590,,y,3000.0,GeneratedExample
2590.0,e2591,LoadSS,01/10/2024 09:43:10,t2591,,y,3000.0,GeneratedExample
2591.0,e2593,Seal,01/10/2024 09:43:11,t2593,b389,,3000.0,GeneratedExample
2592.0,e2594,UnloadSS,01/10/2024 09:43:12,t2594,,y,3000.0,GeneratedExample
2593.0,e2594,LoadFS,01/10/2024 09:43:13,t2594,,x,3000.0,GeneratedExample
2594.0,e2595,Fill,01/10/2024 09:43:14,t2595,,,3000.0,GeneratedExample
2595.0,e2596,UnloadFS,01/10/2024 09:43:15,,,x,3000.0,
2596.0,e2597,LoadSS,01/10/2024 09:43:16,t2597,,x,3000.0,
2597.0,e2598,Seal,01/10/2024 09:43:17,t2598,b390,,3000.0,GeneratedExample
2598.0,,UnloadSS,01/10/2024 09:43:18,t2599,,x,3000.0,GeneratedExample
2599.0,e2600,UnloadAL,,t2600,,,3000.0,GeneratedExample
2600.0,,LoadAL,01/10/2024 09:43:20,t2601,,,7111.0,GeneratedExample
2601.0,e2602,LoadFS,01/10/2024 09:43:21,t2602,,z,7111.0,GeneratedExample
2602.0,e2603,Fill,01/10/2024 09:43:22,t2603,,,7111.0,GeneratedExample
2603.0,e2604,UnloadFS,01/10/2024 09:43:23,t2604,,z,7111.0,GeneratedExample
2604.0,e2605,LoadSS,01/10/2024 09:43:24,t2605,,z,,GeneratedExample
2605.0,e2607,Seal,01/10/2024 09:43:25,t2607,b391,,7111.0,GeneratedExample
2606.0,e2608,UnloadSS,01/10/2024 09:43:26,t2608,,z,7111.0,GeneratedExample
2607.0,e2608,LoadFS,01/10/2024 09:43:27,t2608,,x,7111.0,GeneratedExample
,e2609,Fill,01/10/2024 09:43:28,t2609,,,,GeneratedExample
2609.0,e2610,UnloadFS,01/10/2024 09:43:29,t2610,,x,7111.0,GeneratedExample
2610.0,e2611,LoadSS,01/10/2024 09:43:30,t2611,,x,7111.0,GeneratedExample
2611.0,e2613,Seal,01/10/2024 09:43:31,t2613,b392,,7111.0,GeneratedExample
,e2614,UnloadSS,01/10/2024 09:43:32,t2614,,x,7111.0,GeneratedExample
2613.0,e2614,LoadFS,01/10/2024 09:43:33,t2614,,y,7111.0,GeneratedExample
2614.0,e2615,Fill,01/10/2024 09:43:34,t2615,,,7111.0,GeneratedExample
2615.0,e2616,UnloadFS,01/10/2024 09:43:35,t2616,,y,7111.0,GeneratedExample
2616.0,e2617,LoadSS,01/10/2024 09:43:36,t2617,,y,7111.0,GeneratedExample
2617.0,e2618,Seal,01/10/2024 09:43:37,t2618,b393,,7111.0,GeneratedExample
2618.0,e2619,UnloadSS,01/10/2024 09:43:38,t2619,,y,7111.0,GeneratedExample
2619.0,e2620,UnloadAL,01/10/2024 09:43:39,,,,7111.0,GeneratedExample
2620.0,e2621,LoadAL,01/10/2024 09:43:40,,,,8000.0,GeneratedExample
2621.0,e2622,LoadFS,01/10/2024 09:43:41,t2622,,y,8000.0,GeneratedExample
2622.0,e2623,Fill,01/10/2024 09:43:42,t2623,,,8000.0,GeneratedExample
2623.0,e2624,UnloadFS,01/10/2024 09:43:43,t2624,,y,8000.0,GeneratedExample
2624.0,,LoadSS,01/10/2024 09:43:44,t2625,,y,8000.0,GeneratedExample
2625.0,e2627,Seal,01/10/2024 09:43:45,t2627,b394,,8000.0,GeneratedExample
2626.0,e2628,UnloadSS,01/10/2024 09:43:46,t2628,,y,8000.0,GeneratedExample
2627.0,e2628,LoadFS,01/10/2024 09:43:47,t2628,,z,8000.0,GeneratedExample
2628.0,e2629,Fill,01/10/2024 09:43:48,t2629,,,8000.0,GeneratedExample
2629.0,e2630,UnloadFS,01/10/2024 09:43:49,t2630,,z,8000.0,GeneratedExample
2630.0,e2631,LoadSS,01/10/2024 09:43:50,t2631,,z,8000.0,
2631.0,e2633,Seal,,t2633,b395,,8000.0,GeneratedExample
2632.0,e2634,UnloadSS,01/10/2024 09:43:52,t2634,,z,8000.0,GeneratedExample
2633.0,e2634,LoadFS,01/10/2024 09:43:53,t2634,,x,8000.0,GeneratedExample
2634.0,e2635,Fill,01/10/2024 09:43:54,t2635,,,8000.0,GeneratedExample
2635.0,e2636,UnloadFS,01/10/2024 09:43:55,t2636,,,8000.0,GeneratedExample
2636.0,e2637,,01/10/2024 09:43:56,t2637,,x,8000.0,GeneratedExample
2637.0,e2638,Seal,01/10/2024 09:43:57,t2638,b396,,8000.0,GeneratedExample
2638.0,e2639,,01/10/2024 09:43:58,t2639,,x,8000.0,GeneratedExample
2639.0,e2640,UnloadAL,01/10/2024 09:43:59,t2640,,,8000.0,GeneratedExample
2640.0,e2641,LoadAL,01/10/2024 09:44:00,t2641,,,2000.0,GeneratedExample
2641.0,e2642,LoadFS,01/10/2024 09:44:01,t2642,,z,2000.0,GeneratedExample
2642.0,e2643,Fill,01/10/2024 09:44:02,t2643,,,2000.0,GeneratedExample
2643.0,e2644,UnloadFS,01/10/2024 09:44:03,,,z,2000.0,GeneratedExample
2644.0,e2645,LoadSS,01/10/2024 09:44:04,t2645,,,2000.0,
2645.0,e2647,Seal,01/10/2024 09:44:05,t2647,b397,,2000.0,GeneratedExample
2646.0,e2648,UnloadSS,01/10/2024 09:44:06,t2648,,,2000.0,GeneratedExample
2647.0,e2648,LoadFS,01/10/2024 09:44:07,t2648,,x,2000.0,GeneratedExample
2648.0,e2649,Fill,01/10/2024 09:44:08,t2649,,,2000.0,GeneratedExample
2649.0,e2650,UnloadFS,01/10/2024 09:44:09,t2650,,x,2000.0,GeneratedExample
2650.0,e2651,LoadSS,01/10/2024 09:44:10,t2651,,x,2000.0,GeneratedExample
2651.0,e2653,Seal,01/10/2024 09:44:11,t2653,b398,,2000.0,GeneratedExample
2652.0,e2654,UnloadSS,01/10/2024 09:44:12,t2654,,x,2000.0,GeneratedExample
2653.0,e2654,LoadFS,01/10/2024 09:44:13,t2654,,y,2000.0,GeneratedExample
2654.0,e2655,Fill,01/10/2024 09:44:14,t2655,,,2000.0,GeneratedExample
2655.0,e2656,UnloadFS,01/10/2024 09:44:15,t2656,,y,2000.0,GeneratedExample
2656.0,e2657,LoadSS,01/10/2024 09:44:16,t2657,,y,2000.0,GeneratedExample
2657.0,e2658,Seal,01/10/2024 09:44:17,t2658,b399,,2000.0,GeneratedExample
2658.0,,UnloadSS,01/10/2024 09:44:18,t2659,,y,2000.0,GeneratedExample
2659.0,e2660,UnloadAL,01/10/2024 09:44:19,t2660,,,2000.0,GeneratedExample
2660.0,e2661,LoadAL,01/10/2024 09:44:20,t2661,,,6000.0,GeneratedExample
2661.0,e2662,LoadFS,01/10/2024 09:44:21,t2662,,,6000.0,GeneratedExample
2662.0,e2663,Fill,01/10/2024 09:44:22,t2663,,,6000.0,GeneratedExample
2663.0,e2664,UnloadFS,01/10/2024 09:44:23,,,y,6000.0,GeneratedExample
2664.0,e2665,LoadSS,01/10/2024 09:44:24,t2665,,y,6000.0,GeneratedExample
2665.0,e2667,Seal,01/10/2024 09:44:25,t2667,b400,,6000.0,GeneratedExample
2666.0,,UnloadSS,01/10/2024 09:44:26,t2668,,y,6000.0,GeneratedExample
2667.0,,LoadFS,01/10/2024 09:44:27,t2668,,z,6000.0,GeneratedExample
2668.0,e2669,Fill,01/10/2024 09:44:28,t2669,,,6000.0,GeneratedExample
2669.0,e2670,UnloadFS,01/10/2024 09:44:29,t2670,,z,6000.0,GeneratedExample
2670.0,e2671,LoadSS,01/10/2024 09:44:30,t2671,,z,6000.0,GeneratedExample
2671.0,e2673,Seal,01/10/2024 09:44:31,t2673,b401,,6000.0,GeneratedExample
2672.0,e2674,UnloadSS,01/10/2024 09:44:32,t2674,,z,6000.0,GeneratedExample
2673.0,e2674,,01/10/2024 09:44:33,t2674,,x,6000.0,GeneratedExample
2674.0,,Fill,01/10/2024 09:44:34,t2675,,,6000.0,GeneratedExample
2675.0,e2676,UnloadFS,01/10/2024 09:44:35,t2676,,x,6000.0,GeneratedExample
2676.0,e2677,LoadSS,01/10/2024 09:44:36,t2677,,x,6000.0,GeneratedExample
2677.0,e2678,Seal,01/10/2024 09:44:37,t2678,b402,,6000.0,GeneratedExample
2678.0,e2679,UnloadSS,01/10/2024 09:44:38,t2679,,x,6000.0,GeneratedExample
2679.0,e2680,UnloadAL,01/10/2024 09:44:39,t2680,,,6000.0,GeneratedExample
2680.0,e2681,,01/10/2024 09:44:40,t2681,,,2000.0,
2681.0,e2682,LoadFS,01/10/2024 09:44:41,t2682,,y,2000.0,GeneratedExample
2682.0,e2683,Fill,01/10/2024 09:44:42,t2683,,,2000.0,GeneratedExample
2683.0,e2684,,01/10/2024 09:44:43,t2684,,y,2000.0,GeneratedExample
2684.0,e2685,,01/10/2024 09:44:44,t2685,,y,2000.0,GeneratedExample
2685.0,e2687,Seal,01/10/2024 09:44:45,,b403,,2000.0,GeneratedExample
2686.0,e2688,UnloadSS,01/10/2024 09:44:46,t2688,,y,2000.0,GeneratedExample
2687.0,e2688,LoadFS,01/10/2024 09:44:47,t2688,,z,2000.0,GeneratedExample
2688.0,e2689,Fill,01/10/2024 09:44:48,t2689,,,2000.0,GeneratedExample
2689.0,e2690,,01/10/2024 09:44:49,t2690,,z,2000.0,GeneratedExample
2690.0,e2691,LoadSS,01/10/2024 09:44:50,t2691,,z,2000.0,GeneratedExample
2691.0,e2693,Seal,01/10/2024 09:44:51,t2693,b404,,2000.0,GeneratedExample
2692.0,,UnloadSS,01/10/2024 09:44:52,t2694,,z,2000.0,GeneratedExample
2693.0,e2694,LoadFS,01/10/2024 09:44:53,t2694,,x,2000.0,GeneratedExample
2694.0,e2695,Fill,01/10/2024 09:44:54,t2695,,,2000.0,GeneratedExample
2695.0,e2696,UnloadFS,01/10/2024 09:44:55,t2696,,x,2000.0,GeneratedExample
2696.0,e2697,LoadSS,01/10/2024 09:44:56,t2697,,x,2000.0,GeneratedExample
2697.0,e2698,Seal,01/10/2024 09:44:57,,b405,,2000.0,GeneratedExample
2698.0,e2699,UnloadSS,01/10/2024 09:44:58,t2699,,x,2000.0,GeneratedExample
,e2700,UnloadAL,01/10/2024 09:44:59,t2700,,,,
2700.0,e2701,LoadAL,01/10/2024 09:45:00,t2701,,,5000.0,GeneratedExample
2701.0,e2702,LoadFS,01/10/2024 09:45:01,t2702,,z,5000.0,GeneratedExample
2702.0,e2703,Fill,01/10/2024 09:45:02,t2703,,,5000.0,GeneratedExample
2703.0,e2704,UnloadFS,01/10/2024 09:45:03,t2704,,z,5000.0,GeneratedExample
2704.0,e2705,LoadSS,01/10/2024 09:45:04,t2705,,z,5000.0,GeneratedExample
2705.0,e2707,Seal,01/10/2024 09:45:05,t2707,b406,,5000.0,GeneratedExample
2706.0,e2708,UnloadSS,01/10/2024 09:45:06,t2708,,z,5000.0,GeneratedExample
,e2708,LoadFS,01/10/2024 09:45:07,t2708,,x,5000.0,GeneratedExample
2708.0,e2709,Fill,01/10/2024 09:45:08,t2709,,,5000.0,GeneratedExample
2709.0,e2710,UnloadFS,01/10/2024 09:45:09,t2710,,x,5000.0,GeneratedExample
2710.0,e2711,LoadSS,01/10/2024 09:45:10,t2711,,x,5000.0,GeneratedExample
2711.0,e2713,Seal,01/10/2024 09:45:11,t2713,b407,,5000.0,GeneratedExample
2712.0,e2714,UnloadSS,01/10/2024 09:45:12,t2714,,x,5000.0,GeneratedExample
2713.0,e2714,LoadFS,01/10/2024 09:45:13,t2714,,y,5000.0,GeneratedExample
2714.0,e2715,,01/10/2024 09:45:14,t2715,,,5000.0,
2715.0,e2716,UnloadFS,01/10/2024 09:45:15,t2716,,y,5000.0,GeneratedExample
2716.0,e2717,LoadSS,01/10/2024 09:45:16,t2717,,y,5000.0,GeneratedExample
2717.0,e2718,Seal,01/10/2024 09:45:17,t2718,b408,,5000.0,GeneratedExample
2718.0,e2719,UnloadSS,01/10/2024 09:45:18,t2719,,y,5000.0,GeneratedExample
2719.0,e2720,UnloadAL,01/10/2024 09:45:19,t2720,,,5000.0,GeneratedExample
2720.0,e2721,LoadAL,01/10/2024 09:45:20,t2721,,,4000.0,GeneratedExample
2721.0,e2722,LoadFS,01/10/2024 09:45:21,t2722,,y,4000.0,GeneratedExample
2722.0,e2723,Fill,01/10/2024 09:45:22,t2723,,,4000.0,GeneratedExample
2723.0,e2724,UnloadFS,01/10/2024 09:45:23,,,y,4000.0,GeneratedExample
2724.0,e2725,LoadSS,,t2725,,y,4000.0,GeneratedExample
2725.0,e2727,Seal,01/10/2024 09:45:25,t2727,b409,,4000.0,GeneratedExample
2726.0,e2728,UnloadSS,01/10/2024 09:45:26,t2728,,y,4000.0,GeneratedExample
2727.0,,LoadFS,01/10/2024 09:45:27,t2728,,z,4000.0,GeneratedExample
2728.0,e2729,Fill,01/10/2024 09:45:28,,,,4000.0,GeneratedExample
2729.0,e2730,UnloadFS,01/10/2024 09:45:29,t2730,,z,4000.0,GeneratedExample
2730.0,,LoadSS,01/10/2024 09:45:30,t2731,,z,4000.0,GeneratedExample
2731.0,e2733,,,t2733,b410,,4000.0,GeneratedExample
2732.0,e2734,UnloadSS,01/10/2024 09:45:32,t2734,,,4000.0,GeneratedExample
2733.0,e2734,LoadFS,01/10/2024 09:45:33,t2734,,x,4000.0,GeneratedExample
2734.0,e2735,Fill,01/10/2024 09:45:34,t2735,,,4000.0,GeneratedExample
2735.0,e2736,UnloadFS,01/10/2024 09:45:35,,,x,4000.0,GeneratedExample
2736.0,,LoadSS,01/10/2024 09:45:36,t2737,,x,4000.0,GeneratedExample
2737.0,e2738,Seal,01/10/2024 09:45:37,t2738,b411,,4000.0,GeneratedExample
2738.0,e2739,UnloadSS,01/10/2024 09:45:38,t2739,,x,4000.0,GeneratedExample
2739.0,e2740,UnloadAL,01/10/2024 09:45:39,t2740,,,4000.0,GeneratedExample
2740.0,e2741,LoadAL,01/10/2024 09:45:40,t2741,,,6111.0,GeneratedExample
2741.0,e2742,LoadFS,01/10/2024 09:45:41,t2742,,y,6111.0,GeneratedExample
2742.0,e2743,Fill,01/10/2024 09:45:42,t2743,,,6111.0,GeneratedExample
2743.0,e2744,UnloadFS,01/10/2024 09:45:43,t2744,,y,6111.0,GeneratedExample
2744.0,e2745,LoadSS,01/10/2024 09:45:44,t2745,,y,6111.0,GeneratedExample
2745.0,,Seal,01/10/2024 09:45:45,t2747,b412,,6111.0,GeneratedExample
2746.0,e2748,UnloadSS,01/10/2024 09:45:46,t2748,,y,6111.0,GeneratedExample
2747.0,e2748,LoadFS,01/10/2024 09:45:47,t2748,,z,6111.0,GeneratedExample
2748.0,e2749,Fill,01/10/2024 09:45:48,t2749,,,6111.0,GeneratedExample
2749.0,e2750,UnloadFS,01/10/2024 09:45:49,t2750,,z,6111.0,GeneratedExample
2750.0,e2751,LoadSS,01/10/2024 09:45:50,t2751,,,6111.0,GeneratedExample
2751.0,e2753,Seal,01/10/2024 09:45:51,t2753,b413,,,GeneratedExample
2752.0,e2754,UnloadSS,01/10/2024 09:45:52,t2754,,z,6111.0,GeneratedExample
2753.0,e2754,LoadFS,01/10/2024 09:45:53,t2754,,x,6111.0,GeneratedExample
2754.0,e2755,Fill,,t2755,,,6111.0,GeneratedExample
2755.0,e2756,UnloadFS,01/10/2024 09:45:55,t2756,,x,,GeneratedExample
2756.0,e2757,LoadSS,,t2757,,x,6111.0,GeneratedExample
2757.0,e2758,Seal,01/10/2024 09:45:57,t2758,b414,,6111.0,GeneratedExample
2758.0,e2759,UnloadSS,01/10/2024 09:45:58,t2759,,x,6111.0,GeneratedExample
2759.0,e2760,UnloadAL,01/10/2024 09:45:59,,,,6111.0,GeneratedExample
,e2761,LoadAL,01/10/2024 09:46:00,t2761,,,7111.0,GeneratedExample
2761.0,e2762,LoadFS,01/10/2024 09:46:01,t2762,,z,7111.0,GeneratedExample
2762.0,e2763,Fill,01/10/2024 09:46:02,t2763,,,7111.0,GeneratedExample
2763.0,e2764,UnloadFS,01/10/2024 09:46:03,t2764,,z,7111.0,GeneratedExample
2764.0,e2765,LoadSS,01/10/2024 09:46:04,t2765,,z,7111.0,GeneratedExample
2765.0,e2767,Seal,01/10/2024 09:46:05,t2767,b415,,7111.0,
2766.0,e2768,UnloadSS,01/10/2024 09:46:06,t2768,,z,7111.0,GeneratedExample
2767.0,e2768,LoadFS,01/10/2024 09:46:07,t2768,,x,7111.0,
2768.0,e2769,Fill,01/10/2024 09:46:08,,,,7111.0,GeneratedExample
2769.0,e2770,UnloadFS,01/10/2024 09:46:09,t2770,,x,7111.0,GeneratedExample
,e2771,LoadSS,01/10/2024 09:46:10,t2771,,x,7111.0,GeneratedExample
2771.0,e2773,Seal,01/10/2024 09:46:11,t2773,b416,,7111.0,GeneratedExample
2772.0,e2774,UnloadSS,01/10/2024 09:46:12,t2774,,x,7111.0,GeneratedExample
2773.0,e2774,LoadFS,01/10/2024 09:46:13,t2774,,y,7111.0,GeneratedExample
2774.0,e2775,Fill,01/10/2024 09:46:14,t2775,,,7111.0,GeneratedExample
2775.0,e2776,UnloadFS,01/10/2024 09:46:15,t2776,,y,7111.0,GeneratedExample
2776.0,e2777,LoadSS,01/10/2024 09:46:16,t2777,,y,7111.0,GeneratedExample
2777.0,e2778,Seal,01/10/2024 09:46:17,t2778,b417,,7111.0,GeneratedExample
2778.0,e2779,UnloadSS,01/10/2024 09:46:18,t2779,,y,7111.0,GeneratedExample
2779.0,e2780,UnloadAL,01/10/2024 09:46:19,t2780,,,7111.0,GeneratedExample
2780.0,e2781,LoadAL,01/10/2024 09:46:20,t2781,,,2111.0,GeneratedExample
2781.0,e2782,LoadFS,01/10/2024 09:46:21,t2782,,z,2111.0,GeneratedExample
2782.0,e2783,Fill,01/10/2024 09:46:22,t2783,,,2111.0,GeneratedExample
2783.0,e2784,UnloadFS,01/10/2024 09:46:23,t2784,,,2111.0,
2784.0,e2785,LoadSS,01/10/2024 09:46:24,t2785,,z,2111.0,GeneratedExample
2785.0,,Seal,01/10/2024 09:46:25,t2787,b418,,2111.0,GeneratedExample
2786.0,e2788,UnloadSS,01/10/2024 09:46:26,t2788,,z,2111.0,GeneratedExample
2787.0,e2788,LoadFS,01/10/2024 09:46:27,t2788,,x,2111.0,
2788.0,e2789,Fill,01/10/2024 09:46:28,t2789,,,2111.0,GeneratedExample
2789.0,e2790,UnloadFS,01/10/2024 09:46:29,t2790,,x,2111.0,GeneratedExample
2790.0,e2791,LoadSS,01/10/2024 09:46:30,t2791,,x,2111.0,GeneratedExample
2791.0,e2793,Seal,01/10/2024 09:46:31,t2793,b419,,2111.0,GeneratedExample
2792.0,e2794,UnloadSS,01/10/2024 09:46:32,t2794,,x,2111.0,GeneratedExample
2793.0,e2794,LoadFS,01/10/2024 09:46:33,t2794,,y,2111.0,GeneratedExample
2794.0,e2795,Fill,01/10/2024 09:46:34,t2795,,,2111.0,GeneratedExample
2795.0,e2796,UnloadFS,01/10/2024 09:46:35,t2796,,y,2111.0,GeneratedExample
2796.0,e2797,LoadSS,01/10/2024 09:46:36,t2797,,y,2111.0,GeneratedExample
2797.0,e2798,Seal,01/10/2024 09:46:37,,b420,,2111.0,GeneratedExample
2798.0,e2799,UnloadSS,01/10/2024 09:46:38,t2799,,y,2111.0,GeneratedExample
2799.0,e2800,,01/10/2024 09:46:39,t2800,,,,GeneratedExample
2800.0,e2801,LoadAL,01/10/2024 09:46:40,t2801,,,7000.0,GeneratedExample
2801.0,e2802,,01/10/2024 09:46:41,t2802,,x,7000.0,GeneratedExample
2802.0,e2803,Fill,01/10/2024 09:46:42,t2803,,,7000.0,GeneratedExample
2803.0,e2804,UnloadFS,01/10/2024 09:46:43,t2804,,x,7000.0,GeneratedExample
2804.0,e2805,LoadSS,01/10/2024 09:46:44,t2805,,x,7000.0,GeneratedExample
2805.0,,Seal,01/10/2024 09:46:45,t2807,b421,,7000.0,GeneratedExample
2806.0,e2808,UnloadSS,01/10/2024 09:46:46,t2808,,x,7000.0,GeneratedExample
2807.0,e2808,LoadFS,01/10/2024 09:46:47,t2808,,y,7000.0,GeneratedExample
2808.0,e2809,Fill,,t2809,,,7000.0,GeneratedExample
2809.0,e2810,UnloadFS,01/10/2024 09:46:49,t2810,,y,7000.0,GeneratedExample
2810.0,e2811,LoadSS,,t2811,,y,7000.0,GeneratedExample
2811.0,e2813,Seal,01/10/2024 09:46:51,t2813,b422,,7000.0,GeneratedExample
2812.0,e2814,,01/10/2024 09:46:52,t2814,,y,7000.0,GeneratedExample
2813.0,e2814,,01/10/2024 09:46:53,t2814,,z,7000.0,GeneratedExample
2814.0,e2815,Fill,01/10/2024 09:46:54,t2815,,,7000.0,GeneratedExample
2815.0,e2816,UnloadFS,01/10/2024 09:46:55,t2816,,z,7000.0,GeneratedExample
2816.0,e2817,LoadSS,01/10/2024 09:46:56,t2817,,z,7000.0,GeneratedExample
2817.0,e2818,Seal,01/10/2024 09:46:57,t2818,b423,,7000.0,GeneratedExample
2818.0,e2819,UnloadSS,01/10/2024 09:46:58,t2819,,z,7000.0,
2819.0,e2820,UnloadAL,01/10/2024 09:46:59,t2820,,,7000.0,
2820.0,e2821,LoadAL,01/10/2024 09:47:00,t2821,,,2111.0,GeneratedExample
2821.0,e2822,LoadFS,01/10/2024 09:47:01,t2822,,z,2111.0,GeneratedExample
2822.0,e2823,Fill,01/10/2024 09:47:02,t2823,,,2111.0,GeneratedExample
2823.0,,UnloadFS,01/10/2024 09:47:03,t2824,,z,2111.0,GeneratedExample
2824.0,e2825,LoadSS,01/10/2024 09:47:04,t2825,,z,2111.0,GeneratedExample
2825.0,e2827,Seal,01/10/2024 09:47:05,t2827,b424,,2111.0,GeneratedExample
2826.0,e2828,UnloadSS,,t2828,,z,2111.0,GeneratedExample
2827.0,,LoadFS,01/10/2024 09:47:07,,,x,,GeneratedExample
2828.0,e2829,Fill,01/10/2024 09:47:08,t2829,,,2111.0,GeneratedExample
2829.0,e2830,UnloadFS,01/10/2024 09:47:09,t2830,,x,2111.0,GeneratedExample
2830.0,e2831,LoadSS,01/10/2024 09:47:10,t2831,,x,2111.0,GeneratedExample
2831.0,e2833,Seal,01/10/2024 09:47:11,t2833,b425,,2111.0,GeneratedExample
2832.0,e2834,UnloadSS,01/10/2024 09:47:12,t2834,,x,2111.0,GeneratedExample
2833.0,e2834,LoadFS,01/10/2024 09:47:13,t2834,,y,2111.0,GeneratedExample
2834.0,e2835,Fill,01/10/2024 09:47:14,t2835,,,2111.0,GeneratedExample
,e2836,UnloadFS,01/10/2024 09:47:15,t2836,,y,2111.0,GeneratedExample
2836.0,e2837,LoadSS,01/10/2024 09:47:16,t2837,,y,2111.0,GeneratedExample
2837.0,e2838,Seal,01/10/2024 09:47:17,t2838,b426,,,GeneratedExample
2838.0,e2839,UnloadSS,01/10/2024 09:47:18,t2839,,y,2111.0,GeneratedExample
2839.0,e2840,UnloadAL,01/10/2024 09:47:19,t2840,,,2111.0,GeneratedExample
2840.0,e2841,LoadAL,01/10/2024 09:47:20,t2841,,,9111.0,GeneratedExample
2841.0,e2842,,01/10/2024 09:47:21,t2842,,x,9111.0,GeneratedExample
2842.0,e2843,,01/10/2024 09:47:22,t2843,,,9111.0,GeneratedExample
2843.0,e2844,UnloadFS,01/10/2024 09:47:23,t2844,,x,9111.0,GeneratedExample
2844.0,e2845,LoadSS,01/10/2024 09:47:24,t2845,,x,9111.0,GeneratedExample
2845.0,e2847,Seal,01/10/2024 09:47:25,t2847,b427,,9111.0,GeneratedExample
2846.0,e2848,UnloadSS,01/10/2024 09:47:26,,,x,9111.0,GeneratedExample
2847.0,e2848,LoadFS,01/10/2024 09:47:27,t2848,,y,,GeneratedExample
2848.0,e2849,Fill,01/10/2024 09:47:28,t2849,,,9111.0,GeneratedExample
2849.0,e2850,UnloadFS,01/10/2024 09:47:29,t2850,,y,9111.0,GeneratedExample
2850.0,e2851,LoadSS,01/10/2024 09:47:30,t2851,,y,9111.0,GeneratedExample
2851.0,e2853,Seal,01/10/2024 09:47:31,t2853,b428,,9111.0,GeneratedExample
2852.0,e2854,,01/10/2024 09:47:32,t2854,,y,9111.0,GeneratedExample
2853.0,e2854,LoadFS,01/10/2024 09:47:33,t2854,,z,9111.0,GeneratedExample
2854.0,e2855,Fill,01/10/2024 09:47:34,t2855,,,9111.0,GeneratedExample
2855.0,e2856,UnloadFS,01/10/2024 09:47:35,t2856,,z,9111.0,GeneratedExample
2856.0,e2857,LoadSS,01/10/2024 09:47:36,t2857,,z,9111.0,GeneratedExample
2857.0,e2858,Seal,01/10/2024 09:47:37,t2858,b429,,9111.0,GeneratedExample
2858.0,e2859,UnloadSS,01/10/2024 09:47:38,t2859,,z,9111.0,GeneratedExample
2859.0,e2860,UnloadAL,01/10/2024 09:47:39,t2860,,,9111.0,GeneratedExample
2860.0,,LoadAL,01/10/2024 09:47:40,t2861,,,8000.0,
2861.0,e2862,LoadFS,01/10/2024 09:47:41,t2862,,x,8000.0,GeneratedExample
2862.0,e2863,Fill,01/10/2024 09:47:42,t2863,,,8000.0,GeneratedExample
2863.0,e2864,UnloadFS,01/10/2024 09:47:43,t2864,,x,8000.0,GeneratedExample
2864.0,e2865,LoadSS,01/10/2024 09:47:44,t2865,,x,8000.0,GeneratedExample
2865.0,e2867,Seal,01/10/2024 09:47:45,t2867,b430,,8000.0,GeneratedExample
2866.0,e2868,UnloadSS,01/10/2024 09:47:46,t2868,,x,8000.0,GeneratedExample
2867.0,e2868,LoadFS,01/10/2024 09:47:47,,,z,8000.0,GeneratedExample
2868.0,e2869,Fill,01/10/2024 09:47:48,t2869,,,8000.0,
2869.0,,UnloadFS,01/10/2024 09:47:49,t2870,,z,8000.0,GeneratedExample
2870.0,e2871,LoadSS,01/10/2024 09:47:50,t2871,,z,8000.0,GeneratedExample
2871.0,e2873,Seal,01/10/2024 09:47:51,t2873,b431,,8000.0,GeneratedExample
,e2874,,01/10/2024 09:47:52,t2874,,z,8000.0,GeneratedExample
2873.0,e2874,LoadFS,01/10/2024 09:47:53,t2874,,y,8000.0,GeneratedExample
2874.0,e2875,Fill,01/10/2024 09:47:54,t2875,,,8000.0,GeneratedExample
2875.0,e2876,UnloadFS,01/10/2024 09:47:55,t2876,,y,8000.0,GeneratedExample
2876.0,e2877,LoadSS,01/10/2024 09:47:56,t2877,,y,8000.0,GeneratedExample
2877.0,e2878,Seal,01/10/2024 09:47:57,t2878,b432,,8000.0,GeneratedExample
2878.0,e2879,UnloadSS,01/10/2024 09:47:58,,,y,8000.0,GeneratedExample
2879.0,e2880,UnloadAL,01/10/2024 09:47:59,t2880,,,8000.0,GeneratedExample
2880.0,e2881,LoadAL,01/10/2024 09:48:00,t2881,,,4111.0,GeneratedExample
2881.0,e2882,LoadFS,01/10/2024 09:48:01,t2882,,z,4111.0,GeneratedExample
2882.0,e2883,Fill,01/10/2024 09:48:02,t2883,,,4111.0,GeneratedExample
2883.0,e2884,UnloadFS,01/10/2024 09:48:03,t2884,,z,4111.0,GeneratedExample
2884.0,e2885,LoadSS,01/10/2024 09:48:04,t2885,,z,,GeneratedExample
