idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
1358,e1359,UnloadSS,01/10/2024 09:22:38,t1359,,x,4000,GeneratedExample
1359,e1360,UnloadAL,01/10/2024 09:22:39,t1360,,,4000,GeneratedExample
1360,e1361,LoadAL,01/10/2024 09:22:40,t1361,,,5000,GeneratedExample
1361,e1362,LoadFS,01/10/2024 09:22:41,t1362,,z,5000,GeneratedExample
1362,e1363,Fill,01/10/2024 09:22:42,t1363,,,5000,GeneratedExample
1363,e1364,UnloadFS,01/10/2024 09:22:43,t1364,,z,5000,GeneratedExample
1364,e1365,LoadSS,01/10/2024 09:22:44,t1365,,z,5000,GeneratedExample
1365,e1367,Seal,01/10/2024 09:22:45,t1367,b205,,5000,GeneratedExample
1366,e1368,UnloadSS,01/10/2024 09:22:46,t1368,,z,5000,GeneratedExample
1367,e1368,LoadFS,01/10/2024 09:22:47,t1368,,y,5000,GeneratedExample
1368,e1369,Fill,01/10/2024 09:22:48,t1369,,,5000,GeneratedExample
1369,e1370,UnloadFS,01/10/2024 09:22:49,t1370,,y,5000,GeneratedExample
1370,e1371,LoadSS,01/10/2024 09:22:50,t1371,,y,5000,GeneratedExample
1371,e1373,Seal,01/10/2024 09:22:51,t1373,b206,,5000,GeneratedExample
1372,e1374,UnloadSS,01/10/2024 09:22:52,t1374,,y,5000,GeneratedExample
1373,e1374,LoadFS,01/10/2024 09:22:53,t1374,,x,5000,GeneratedExample
1374,e1375,Fill,01/10/2024 09:22:54,t1375,,,5000,GeneratedExample
1375,e1376,UnloadFS,01/10/2024 09:22:55,t1376,,x,5000,GeneratedExample
1376,e1377,LoadSS,01/10/2024 09:22:56,t1377,,x,5000,GeneratedExample
1377,e1378,Seal,01/10/2024 09:22:57,t1378,b207,,5000,GeneratedExample
1378,e1379,UnloadSS,01/10/2024 09:22:58,t1379,,x,5000,GeneratedExample
1379,e1380,UnloadAL,01/10/2024 09:22:59,t1380,,,5000,GeneratedExample
1380,e1381,LoadAL,01/10/2024 09:23:00,t1381,,,5000,GeneratedExample
1381,e1382,LoadFS,01/10/2024 09:23:01,t1382,,y,5000,GeneratedExample
1382,e1383,Fill,01/10/2024 09:23:02,t1383,,,5000,GeneratedExample
1383,e1384,UnloadFS,01/10/2024 09:23:03,t1384,,y,5000,GeneratedExample
1384,e1385,LoadSS,01/10/2024 09:23:04,t1385,,y,5000,GeneratedExample
1385,e1387,Seal,01/10/2024 09:23:05,t1387,b208,,5000,GeneratedExample
1386,e1388,UnloadSS,01/10/2024 09:23:06,t1388,,y,5000,GeneratedExample
1387,e1388,LoadFS,01/10/2024 09:23:07,t1388,,z,5000,GeneratedExample
1388,e1389,Fill,01/10/2024 09:23:08,t1389,,,5000,GeneratedExample
1389,e1390,UnloadFS,01/10/2024 09:23:09,t1390,,z,5000,GeneratedExample
1390,e1391,LoadSS,01/10/2024 09:23:10,t1391,,z,5000,GeneratedExample
1391,e1393,Seal,01/10/2024 09:23:11,t1393,b209,,5000,GeneratedExample
1392,e1394,UnloadSS,01/10/2024 09:23:12,t1394,,z,5000,GeneratedExample
1393,e1394,LoadFS,01/10/2024 09:23:13,t1394,,x,5000,GeneratedExample
1394,e1395,Fill,01/10/2024 09:23:14,t1395,,,5000,GeneratedExample
1395,e1396,UnloadFS,01/10/2024 09:23:15,t1396,,x,5000,GeneratedExample
1396,e1397,LoadSS,01/10/2024 09:23:16,t1397,,x,5000,GeneratedExample
1397,e1398,Seal,01/10/2024 09:23:17,t1398,b210,,5000,GeneratedExample
1398,e1399,UnloadSS,01/10/2024 09:23:18,t1399,,x,5000,GeneratedExample
1399,e1400,UnloadAL,01/10/2024 09:23:19,t1400,,,5000,GeneratedExample
1400,e1401,LoadAL,01/10/2024 09:23:20,t1401,,,4111,GeneratedExample
1401,e1402,LoadFS,01/10/2024 09:23:21,t1402,,y,4111,GeneratedExample
1402,e1403,Fill,01/10/2024 09:23:22,t1403,,,4111,GeneratedExample
1403,e1404,UnloadFS,01/10/2024 09:23:23,t1404,,y,4111,GeneratedExample
1404,e1405,LoadSS,01/10/2024 09:23:24,t1405,,y,4111,GeneratedExample
1405,e1407,Seal,01/10/2024 09:23:25,t1407,b211,,4111,GeneratedExample
1406,e1408,UnloadSS,01/10/2024 09:23:26,t1408,,y,4111,GeneratedExample
1407,e1408,LoadFS,01/10/2024 09:23:27,t1408,,x,4111,GeneratedExample
1408,e1409,Fill,01/10/2024 09:23:28,t1409,,,4111,GeneratedExample
1409,e1410,UnloadFS,01/10/2024 09:23:29,t1410,,x,4111,GeneratedExample
1410,e1411,LoadSS,01/10/2024 09:23:30,t1411,,x,4111,GeneratedExample
1411,e1413,Seal,01/10/2024 09:23:31,t1413,b212,,4111,GeneratedExample
1412,e1414,UnloadSS,01/10/2024 09:23:32,t1414,,x,4111,GeneratedExample
1413,e1414,LoadFS,01/10/2024 09:23:33,t1414,,z,4111,GeneratedExample
1414,e1415,Fill,01/10/2024 09:23:34,t1415,,,4111,GeneratedExample
1415,e1416,UnloadFS,01/10/2024 09:23:35,t1416,,z,4111,GeneratedExample
1416,e1417,LoadSS,01/10/2024 09:23:36,t1417,,z,4111,GeneratedExample
1417,e1418,Seal,01/10/2024 09:23:37,t1418,b213,,4111,GeneratedExample
1418,e1419,UnloadSS,01/10/2024 09:23:38,t1419,,z,4111,GeneratedExample
1419,e1420,UnloadAL,01/10/2024 09:23:39,t1420,,,4111,GeneratedExample
1420,e1421,LoadAL,01/10/2024 09:23:40,t1421,,,7111,GeneratedExample
1421,e1422,LoadFS,01/10/2024 09:23:41,t1422,,y,7111,GeneratedExample
1422,e1423,Fill,01/10/2024 09:23:42,t1423,,,7111,GeneratedExample
1423,e1424,UnloadFS,01/10/2024 09:23:43,t1424,,y,7111,GeneratedExample
1424,e1425,LoadSS,01/10/2024 09:23:44,t1425,,y,7111,GeneratedExample
1425,e1427,Seal,01/10/2024 09:23:45,t1427,b214,,7111,GeneratedExample
1426,e1428,UnloadSS,01/10/2024 09:23:46,t1428,,y,7111,GeneratedExample
1427,e1428,LoadFS,01/10/2024 09:23:47,t1428,,z,7111,GeneratedExample
1428,e1429,Fill,01/10/2024 09:23:48,t1429,,,7111,GeneratedExample
1429,e1430,UnloadFS,01/10/2024 09:23:49,t1430,,z,7111,GeneratedExample
1430,e1431,LoadSS,01/10/2024 09:23:50,t1431,,z,7111,GeneratedExample
1431,e1433,Seal,01/10/2024 09:23:51,t1433,b215,,7111,GeneratedExample
1432,e1434,UnloadSS,01/10/2024 09:23:52,t1434,,z,7111,GeneratedExample
1433,e1434,LoadFS,01/10/2024 09:23:53,t1434,,x,7111,GeneratedExample
1434,e1435,Fill,01/10/2024 09:23:54,t1435,,,7111,GeneratedExample
1435,e1436,UnloadFS,01/10/2024 09:23:55,t1436,,x,7111,GeneratedExample
1436,e1437,LoadSS,01/10/2024 09:23:56,t1437,,x,7111,GeneratedExample
1437,e1438,Seal,01/10/2024 09:23:57,t1438,b216,,7111,GeneratedExample
1438,e1439,UnloadSS,01/10/2024 09:23:58,t1439,,x,7111,GeneratedExample
1439,e1440,UnloadAL,01/10/2024 09:23:59,t1440,,,7111,GeneratedExample
1440,e1441,LoadAL,01/10/2024 09:24:00,t1441,,,9111,GeneratedExample
1441,e1442,LoadFS,01/10/2024 09:24:01,t1442,,x,9111,GeneratedExample
1442,e1443,Fill,01/10/2024 09:24:02,t1443,,,9111,GeneratedExample
1443,e1444,UnloadFS,01/10/2024 09:24:03,t1444,,x,9111,GeneratedExample
1444,e1445,LoadSS,01/10/2024 09:24:04,t1445,,x,9111,GeneratedExample
1445,e1447,Seal,01/10/2024 09:24:05,t1447,b217,,9111,GeneratedExample
1446,e1448,UnloadSS,01/10/2024 09:24:06,t1448,,x,9111,GeneratedExample
1447,e1448,LoadFS,01/10/2024 09:24:07,t1448,,y,9111,GeneratedExample
1448,e1449,Fill,01/10/2024 09:24:08,t1449,,,9111,GeneratedExample
1449,e1450,UnloadFS,01/10/2024 09:24:09,t1450,,y,9111,GeneratedExample
1450,e1451,LoadSS,01/10/2024 09:24:10,t1451,,y,9111,GeneratedExample
1451,e1452,Seal,01/10/2024 09:24:11,t1452,b218,,9111,GeneratedExample
1452,e1454,UnloadSS,01/10/2024 09:24:12,t1454,,y,9111,GeneratedExample
1453,e1454,LoadFS,01/10/2024 09:24:13,t1454,,z,9111,GeneratedExample
1454,e1455,Fill,01/10/2024 09:24:14,t1455,,,9111,GeneratedExample
1455,e1456,UnloadFS,01/10/2024 09:24:15,t1456,,z,9111,GeneratedExample
1456,e1457,LoadSS,01/10/2024 09:24:16,t1457,,z,9111,GeneratedExample
1457,e1458,Seal,01/10/2024 09:24:17,t1458,b219,,9111,GeneratedExample
1458,e1459,UnloadSS,01/10/2024 09:24:18,t1459,,z,9111,GeneratedExample
1459,e1460,UnloadAL,01/10/2024 09:24:19,t1460,,,9111,GeneratedExample
1460,e1461,LoadAL,01/10/2024 09:24:20,t1461,,,8111,GeneratedExample
1461,e1462,LoadFS,01/10/2024 09:24:21,t1462,,y,8111,GeneratedExample
1462,e1463,Fill,01/10/2024 09:24:22,t1463,,,8111,GeneratedExample
1463,e1464,UnloadFS,01/10/2024 09:24:23,t1464,,y,8111,GeneratedExample
1464,e1465,LoadSS,01/10/2024 09:24:24,t1465,,y,8111,GeneratedExample
1465,e1467,Seal,01/10/2024 09:24:25,t1467,b220,,8111,GeneratedExample
1466,e1468,UnloadSS,01/10/2024 09:24:26,t1468,,y,8111,GeneratedExample
1467,e1468,LoadFS,01/10/2024 09:24:27,t1468,,x,8111,GeneratedExample
1468,e1469,Fill,01/10/2024 09:24:28,t1469,,,8111,GeneratedExample
1469,e1470,UnloadFS,01/10/2024 09:24:29,t1470,,x,8111,GeneratedExample
1470,e1471,LoadSS,01/10/2024 09:24:30,t1471,,x,8111,GeneratedExample
1471,e1473,Seal,01/10/2024 09:24:31,t1473,b221,,8111,GeneratedExample
1472,e1474,UnloadSS,01/10/2024 09:24:32,t1474,,x,8111,GeneratedExample
1473,e1474,LoadFS,01/10/2024 09:24:33,t1474,,z,8111,GeneratedExample
1474,e1475,Fill,01/10/2024 09:24:34,t1475,,,8111,GeneratedExample
1475,e1476,UnloadFS,01/10/2024 09:24:35,t1476,,z,8111,GeneratedExample
1476,e1477,LoadSS,01/10/2024 09:24:36,t1477,,z,8111,GeneratedExample
1477,e1478,Seal,01/10/2024 09:24:37,t1478,b222,,8111,GeneratedExample
1478,e1479,UnloadSS,01/10/2024 09:24:38,t1479,,z,8111,GeneratedExample
1479,e1480,UnloadAL,01/10/2024 09:24:39,t1480,,,8111,GeneratedExample
1480,e1481,LoadAL,01/10/2024 09:24:40,t1481,,,5000,GeneratedExample
1481,e1482,LoadFS,01/10/2024 09:24:41,t1482,,y,5000,GeneratedExample
1482,e1483,Fill,01/10/2024 09:24:42,t1483,,,5000,GeneratedExample
1483,e1484,UnloadFS,01/10/2024 09:24:43,t1484,,y,5000,GeneratedExample
1484,e1485,LoadSS,01/10/2024 09:24:44,t1485,,y,5000,GeneratedExample
1485,e1486,Seal,01/10/2024 09:24:45,t1486,b223,,5000,GeneratedExample
1486,e1488,UnloadSS,01/10/2024 09:24:46,t1488,,y,5000,GeneratedExample
1487,e1488,LoadFS,01/10/2024 09:24:47,t1488,,z,5000,GeneratedExample
1488,e1489,Fill,01/10/2024 09:24:48,t1489,,,5000,GeneratedExample
1489,e1490,UnloadFS,01/10/2024 09:24:49,t1490,,z,5000,GeneratedExample
1490,e1491,LoadSS,01/10/2024 09:24:50,t1491,,z,5000,GeneratedExample
1491,e1493,Seal,01/10/2024 09:24:51,t1493,b224,,5000,GeneratedExample
1492,e1494,UnloadSS,01/10/2024 09:24:52,t1494,,z,5000,GeneratedExample
1493,e1494,LoadFS,01/10/2024 09:24:53,t1494,,x,5000,GeneratedExample
1494,e1495,Fill,01/10/2024 09:24:54,t1495,,,5000,GeneratedExample
1495,e1496,UnloadFS,01/10/2024 09:24:55,t1496,,x,5000,GeneratedExample
1496,e1497,LoadSS,01/10/2024 09:24:56,t1497,,x,5000,GeneratedExample
1497,e1498,Seal,01/10/2024 09:24:57,t1498,b225,,5000,GeneratedExample
1498,e1499,UnloadSS,01/10/2024 09:24:58,t1499,,x,5000,GeneratedExample
1499,e1500,UnloadAL,01/10/2024 09:24:59,t1500,,,5000,GeneratedExample
1500,e1501,LoadAL,01/10/2024 09:25:00,t1501,,,4000,GeneratedExample
1501,e1502,LoadFS,01/10/2024 09:25:01,t1502,,z,4000,GeneratedExample
1502,e1503,Fill,01/10/2024 09:25:02,t1503,,,4000,GeneratedExample
1503,e1504,UnloadFS,01/10/2024 09:25:03,t1504,,z,4000,GeneratedExample
1504,e1505,LoadSS,01/10/2024 09:25:04,t1505,,z,4000,GeneratedExample
1505,e1507,Seal,01/10/2024 09:25:05,t1507,b226,,4000,GeneratedExample
1506,e1508,UnloadSS,01/10/2024 09:25:06,t1508,,z,4000,GeneratedExample
1507,e1508,LoadFS,01/10/2024 09:25:07,t1508,,y,4000,GeneratedExample
1508,e1509,Fill,01/10/2024 09:25:08,t1509,,,4000,GeneratedExample
1509,e1510,UnloadFS,01/10/2024 09:25:09,t1510,,y,4000,GeneratedExample
1510,e1511,LoadSS,01/10/2024 09:25:10,t1511,,y,4000,GeneratedExample
1511,e1513,Seal,01/10/2024 09:25:11,t1513,b227,,4000,GeneratedExample
1512,e1514,UnloadSS,01/10/2024 09:25:12,t1514,,y,4000,GeneratedExample
1513,e1514,LoadFS,01/10/2024 09:25:13,t1514,,x,4000,GeneratedExample
1514,e1515,Fill,01/10/2024 09:25:14,t1515,,,4000,GeneratedExample
1515,e1516,UnloadFS,01/10/2024 09:25:15,t1516,,x,4000,GeneratedExample
1516,e1517,LoadSS,01/10/2024 09:25:16,t1517,,x,4000,GeneratedExample
1517,e1518,Seal,01/10/2024 09:25:17,t1518,b228,,4000,GeneratedExample
1518,e1519,UnloadSS,01/10/2024 09:25:18,t1519,,x,4000,GeneratedExample
1519,e1520,UnloadAL,01/10/2024 09:25:19,t1520,,,4000,GeneratedExample
1520,e1521,LoadAL,01/10/2024 09:25:20,t1521,,,3111,GeneratedExample
1521,e1522,LoadFS,01/10/2024 09:25:21,t1522,,y,3111,GeneratedExample
1522,e1523,Fill,01/10/2024 09:25:22,t1523,,,3111,GeneratedExample
1523,e1524,UnloadFS,01/10/2024 09:25:23,t1524,,y,3111,GeneratedExample
1524,e1525,LoadSS,01/10/2024 09:25:24,t1525,,y,3111,GeneratedExample
1525,e1527,Seal,01/10/2024 09:25:25,t1527,b229,,3111,GeneratedExample
1526,e1528,UnloadSS,01/10/2024 09:25:26,t1528,,y,3111,GeneratedExample
1527,e1528,LoadFS,01/10/2024 09:25:27,t1528,,x,3111,GeneratedExample
1528,e1529,Fill,01/10/2024 09:25:28,t1529,,,3111,GeneratedExample
1529,e1530,UnloadFS,01/10/2024 09:25:29,t1530,,x,3111,GeneratedExample
1530,e1531,LoadSS,01/10/2024 09:25:30,t1531,,x,3111,GeneratedExample
1531,e1533,Seal,01/10/2024 09:25:31,t1533,b230,,3111,GeneratedExample
1532,e1534,UnloadSS,01/10/2024 09:25:32,t1534,,x,3111,GeneratedExample
1533,e1534,LoadFS,01/10/2024 09:25:33,t1534,,z,3111,GeneratedExample
1534,e1535,Fill,01/10/2024 09:25:34,t1535,,,3111,GeneratedExample
1535,e1536,UnloadFS,01/10/2024 09:25:35,t1536,,z,3111,GeneratedExample
1536,e1537,LoadSS,01/10/2024 09:25:36,t1537,,z,3111,GeneratedExample
1537,e1538,Seal,01/10/2024 09:25:37,t1538,b231,,3111,GeneratedExample
1538,e1539,UnloadSS,01/10/2024 09:25:38,t1539,,z,3111,GeneratedExample
1539,e1540,UnloadAL,01/10/2024 09:25:39,t1540,,,3111,GeneratedExample
1540,e1541,LoadAL,01/10/2024 09:25:40,t1541,,,1000,GeneratedExample
1541,e1542,LoadFS,01/10/2024 09:25:41,t1542,,z,1000,GeneratedExample
1542,e1543,Fill,01/10/2024 09:25:42,t1543,,,1000,GeneratedExample
1543,e1544,UnloadFS,01/10/2024 09:25:43,t1544,,z,1000,GeneratedExample
1544,e1545,LoadSS,01/10/2024 09:25:44,t1545,,z,1000,GeneratedExample
1545,e1547,Seal,01/10/2024 09:25:45,t1547,b232,,1000,GeneratedExample
1546,e1548,UnloadSS,01/10/2024 09:25:46,t1548,,z,1000,GeneratedExample
1547,e1548,LoadFS,01/10/2024 09:25:47,t1548,,x,1000,GeneratedExample
1548,e1549,Fill,01/10/2024 09:25:48,t1549,,,1000,GeneratedExample
1549,e1550,UnloadFS,01/10/2024 09:25:49,t1550,,x,1000,GeneratedExample
1550,e1551,LoadSS,01/10/2024 09:25:50,t1551,,x,1000,GeneratedExample
1551,e1553,Seal,01/10/2024 09:25:51,t1553,b233,,1000,GeneratedExample
1552,e1554,UnloadSS,01/10/2024 09:25:52,t1554,,x,1000,GeneratedExample
1553,e1554,LoadFS,01/10/2024 09:25:53,t1554,,y,1000,GeneratedExample
1554,e1555,Fill,01/10/2024 09:25:54,t1555,,,1000,GeneratedExample
1555,e1556,UnloadFS,01/10/2024 09:25:55,t1556,,y,1000,GeneratedExample
1556,e1557,LoadSS,01/10/2024 09:25:56,t1557,,y,1000,GeneratedExample
1557,e1558,Seal,01/10/2024 09:25:57,t1558,b234,,1000,GeneratedExample
1558,e1559,UnloadSS,01/10/2024 09:25:58,t1559,,y,1000,GeneratedExample
1559,e1560,UnloadAL,01/10/2024 09:25:59,t1560,,,1000,GeneratedExample
1560,e1561,LoadAL,01/10/2024 09:26:00,t1561,,,2111,GeneratedExample
1561,e1562,LoadFS,01/10/2024 09:26:01,t1562,,x,2111,GeneratedExample
1562,e1563,Fill,01/10/2024 09:26:02,t1563,,,2111,GeneratedExample
1563,e1564,UnloadFS,01/10/2024 09:26:03,t1564,,x,2111,GeneratedExample
1564,e1565,LoadSS,01/10/2024 09:26:04,t1565,,x,2111,GeneratedExample
1565,e1567,Seal,01/10/2024 09:26:05,t1567,b235,,2111,GeneratedExample
1566,e1568,UnloadSS,01/10/2024 09:26:06,t1568,,x,2111,GeneratedExample
1567,e1568,LoadFS,01/10/2024 09:26:07,t1568,,y,2111,GeneratedExample
1568,e1569,Fill,01/10/2024 09:26:08,t1569,,,2111,GeneratedExample
1569,e1570,UnloadFS,01/10/2024 09:26:09,t1570,,y,2111,GeneratedExample
1570,e1571,LoadSS,01/10/2024 09:26:10,t1571,,y,2111,GeneratedExample
1571,e1573,Seal,01/10/2024 09:26:11,t1573,b236,,2111,GeneratedExample
1572,e1574,UnloadSS,01/10/2024 09:26:12,t1574,,y,2111,GeneratedExample
1573,e1574,LoadFS,01/10/2024 09:26:13,t1574,,z,2111,GeneratedExample
1574,e1575,Fill,01/10/2024 09:26:14,t1575,,,2111,GeneratedExample
1575,e1576,UnloadFS,01/10/2024 09:26:15,t1576,,z,2111,GeneratedExample
1576,e1577,LoadSS,01/10/2024 09:26:16,t1577,,z,2111,GeneratedExample
1577,e1578,Seal,01/10/2024 09:26:17,t1578,b237,,2111,GeneratedExample
1578,e1579,UnloadSS,01/10/2024 09:26:18,t1579,,z,2111,GeneratedExample
1579,e1580,UnloadAL,01/10/2024 09:26:19,t1580,,,2111,GeneratedExample
1580,e1581,LoadAL,01/10/2024 09:26:20,t1581,,,4000,GeneratedExample
1581,e1582,LoadFS,01/10/2024 09:26:21,t1582,,y,4000,GeneratedExample
1582,e1583,Fill,01/10/2024 09:26:22,t1583,,,4000,GeneratedExample
1583,e1584,UnloadFS,01/10/2024 09:26:23,t1584,,y,4000,GeneratedExample
1584,e1585,LoadSS,01/10/2024 09:26:24,t1585,,y,4000,GeneratedExample
1585,e1587,Seal,01/10/2024 09:26:25,t1587,b238,,4000,GeneratedExample
1586,e1588,UnloadSS,01/10/2024 09:26:26,t1588,,y,4000,GeneratedExample
1587,e1588,LoadFS,01/10/2024 09:26:27,t1588,,x,4000,GeneratedExample
1588,e1589,Fill,01/10/2024 09:26:28,t1589,,,4000,GeneratedExample
1589,e1590,UnloadFS,01/10/2024 09:26:29,t1590,,x,4000,GeneratedExample
1590,e1591,LoadSS,01/10/2024 09:26:30,t1591,,x,4000,GeneratedExample
1591,e1593,Seal,01/10/2024 09:26:31,t1593,b239,,4000,GeneratedExample
1592,e1594,UnloadSS,01/10/2024 09:26:32,t1594,,x,4000,GeneratedExample
1593,e1594,LoadFS,01/10/2024 09:26:33,t1594,,z,4000,GeneratedExample
1594,e1595,Fill,01/10/2024 09:26:34,t1595,,,4000,GeneratedExample
1595,e1596,UnloadFS,01/10/2024 09:26:35,t1596,,z,4000,GeneratedExample
1596,e1597,LoadSS,01/10/2024 09:26:36,t1597,,z,4000,GeneratedExample
1597,e1598,Seal,01/10/2024 09:26:37,t1598,b240,,4000,GeneratedExample
1598,e1599,UnloadSS,01/10/2024 09:26:38,t1599,,z,4000,GeneratedExample
1599,e1600,UnloadAL,01/10/2024 09:26:39,t1600,,,4000,GeneratedExample
1600,e1601,LoadAL,01/10/2024 09:26:40,t1601,,,5000,GeneratedExample
1601,e1602,LoadFS,01/10/2024 09:26:41,t1602,,y,5000,GeneratedExample
1602,e1603,Fill,01/10/2024 09:26:42,t1603,,,5000,GeneratedExample
1603,e1604,UnloadFS,01/10/2024 09:26:43,t1604,,y,5000,GeneratedExample
1604,e1605,LoadSS,01/10/2024 09:26:44,t1605,,y,5000,GeneratedExample
1605,e1607,Seal,01/10/2024 09:26:45,t1607,b241,,5000,GeneratedExample
1606,e1608,UnloadSS,01/10/2024 09:26:46,t1608,,y,5000,GeneratedExample
1607,e1608,LoadFS,01/10/2024 09:26:47,t1608,,x,5000,GeneratedExample
1608,e1609,Fill,01/10/2024 09:26:48,t1609,,,5000,GeneratedExample
1609,e1610,UnloadFS,01/10/2024 09:26:49,t1610,,x,5000,GeneratedExample
1610,e1611,LoadSS,01/10/2024 09:26:50,t1611,,x,5000,GeneratedExample
1611,e1613,Seal,01/10/2024 09:26:51,t1613,b242,,5000,GeneratedExample
1612,e1614,UnloadSS,01/10/2024 09:26:52,t1614,,x,5000,GeneratedExample
1613,e1614,LoadFS,01/10/2024 09:26:53,t1614,,z,5000,GeneratedExample
1614,e1615,Fill,01/10/2024 09:26:54,t1615,,,5000,GeneratedExample
1615,e1616,UnloadFS,01/10/2024 09:26:55,t1616,,z,5000,GeneratedExample
1616,e1617,LoadSS,01/10/2024 09:26:56,t1617,,z,5000,GeneratedExample
1617,e1618,Seal,01/10/2024 09:26:57,t1618,b243,,5000,GeneratedExample
1618,e1619,UnloadSS,01/10/2024 09:26:58,t1619,,z,5000,GeneratedExample
1619,e1620,UnloadAL,01/10/2024 09:26:59,t1620,,,5000,GeneratedExample
1620,e1621,LoadAL,01/10/2024 09:27:00,t1621,,,5111,GeneratedExample
1621,e1622,LoadFS,01/10/2024 09:27:01,t1622,,y,5111,GeneratedExample
1622,e1623,Fill,01/10/2024 09:27:02,t1623,,,5111,GeneratedExample
1623,e1624,UnloadFS,01/10/2024 09:27:03,t1624,,y,5111,GeneratedExample
1624,e1625,LoadSS,01/10/2024 09:27:04,t1625,,y,5111,GeneratedExample
1625,e1627,Seal,01/10/2024 09:27:05,t1627,b244,,5111,GeneratedExample
1626,e1628,UnloadSS,01/10/2024 09:27:06,t1628,,y,5111,GeneratedExample
1627,e1628,LoadFS,01/10/2024 09:27:07,t1628,,z,5111,GeneratedExample
1628,e1629,Fill,01/10/2024 09:27:08,t1629,,,5111,GeneratedExample
1629,e1630,UnloadFS,01/10/2024 09:27:09,t1630,,z,5111,GeneratedExample
1630,e1631,LoadSS,01/10/2024 09:27:10,t1631,,z,5111,GeneratedExample
1631,e1633,Seal,01/10/2024 09:27:11,t1633,b245,,5111,GeneratedExample
1632,e1634,UnloadSS,01/10/2024 09:27:12,t1634,,z,5111,GeneratedExample
1633,e1634,LoadFS,01/10/2024 09:27:13,t1634,,x,5111,GeneratedExample
1634,e1635,Fill,01/10/2024 09:27:14,t1635,,,5111,GeneratedExample
1635,e1636,UnloadFS,01/10/2024 09:27:15,t1636,,x,5111,GeneratedExample
1636,e1637,LoadSS,01/10/2024 09:27:16,t1637,,x,5111,GeneratedExample
1637,e1638,Seal,01/10/2024 09:27:17,t1638,b246,,5111,GeneratedExample
1638,e1639,UnloadSS,01/10/2024 09:27:18,t1639,,x,5111,GeneratedExample
1639,e1640,UnloadAL,01/10/2024 09:27:19,t1640,,,5111,GeneratedExample
1640,e1641,LoadAL,01/10/2024 09:27:20,t1641,,,5111,GeneratedExample
1641,e1642,LoadFS,01/10/2024 09:27:21,t1642,,z,5111,GeneratedExample
1642,e1643,Fill,01/10/2024 09:27:22,t1643,,,5111,GeneratedExample
1643,e1644,UnloadFS,01/10/2024 09:27:23,t1644,,z,5111,GeneratedExample
1644,e1645,LoadSS,01/10/2024 09:27:24,t1645,,z,5111,GeneratedExample
1645,e1647,Seal,01/10/2024 09:27:25,t1647,b247,,5111,GeneratedExample
1646,e1648,UnloadSS,01/10/2024 09:27:26,t1648,,z,5111,GeneratedExample
1647,e1648,LoadFS,01/10/2024 09:27:27,t1648,,y,5111,GeneratedExample
1648,e1649,Fill,01/10/2024 09:27:28,t1649,,,5111,GeneratedExample
1649,e1650,UnloadFS,01/10/2024 09:27:29,t1650,,y,5111,GeneratedExample
1650,e1651,LoadSS,01/10/2024 09:27:30,t1651,,y,5111,GeneratedExample
1651,e1653,Seal,01/10/2024 09:27:31,t1653,b248,,5111,GeneratedExample
1652,e1654,UnloadSS,01/10/2024 09:27:32,t1654,,y,5111,GeneratedExample
1653,e1654,LoadFS,01/10/2024 09:27:33,t1654,,x,5111,GeneratedExample
1654,e1655,Fill,01/10/2024 09:27:34,t1655,,,5111,GeneratedExample
1655,e1656,UnloadFS,01/10/2024 09:27:35,t1656,,x,5111,GeneratedExample
1656,e1657,LoadSS,01/10/2024 09:27:36,t1657,,x,5111,GeneratedExample
1657,e1658,Seal,01/10/2024 09:27:37,t1658,b249,,5111,GeneratedExample
1658,e1659,UnloadSS,01/10/2024 09:27:38,t1659,,x,5111,GeneratedExample
1659,e1660,UnloadAL,01/10/2024 09:27:39,t1660,,,5111,GeneratedExample
1660,e1661,LoadAL,01/10/2024 09:27:40,t1661,,,3000,GeneratedExample
1661,e1662,LoadFS,01/10/2024 09:27:41,t1662,,y,3000,GeneratedExample
1662,e1663,Fill,01/10/2024 09:27:42,t1663,,,3000,GeneratedExample
1663,e1664,UnloadFS,01/10/2024 09:27:43,t1664,,y,3000,GeneratedExample
1664,e1665,LoadSS,01/10/2024 09:27:44,t1665,,y,3000,GeneratedExample
1665,e1667,Seal,01/10/2024 09:27:45,t1667,b250,,3000,GeneratedExample
1666,e1668,UnloadSS,01/10/2024 09:27:46,t1668,,y,3000,GeneratedExample
1667,e1668,LoadFS,01/10/2024 09:27:47,t1668,,x,3000,GeneratedExample
1668,e1669,Fill,01/10/2024 09:27:48,t1669,,,3000,GeneratedExample
1669,e1670,UnloadFS,01/10/2024 09:27:49,t1670,,x,3000,GeneratedExample
1670,e1671,LoadSS,01/10/2024 09:27:50,t1671,,x,3000,GeneratedExample
1671,e1673,Seal,01/10/2024 09:27:51,t1673,b251,,3000,GeneratedExample
1672,e1674,UnloadSS,01/10/2024 09:27:52,t1674,,x,3000,GeneratedExample
1673,e1674,LoadFS,01/10/2024 09:27:53,t1674,,z,3000,GeneratedExample
1674,e1675,Fill,01/10/2024 09:27:54,t1675,,,3000,GeneratedExample
1675,e1676,UnloadFS,01/10/2024 09:27:55,t1676,,z,3000,GeneratedExample
1676,e1677,LoadSS,01/10/2024 09:27:56,t1677,,z,3000,GeneratedExample
