idx,eventId,activity,timestamp,timestampVar,box,batchPosition,equipment,log
1114,e1115,Fill,01/10/2024 09:18:34,t1115,,,6000,GeneratedExample
1115,e1116,UnloadFS,01/10/2024 09:18:35,t1116,,x,6000,GeneratedExample
1116,e1117,LoadSS,01/10/2024 09:18:36,t1117,,x,6000,GeneratedExample
1117,e1118,Seal,01/10/2024 09:18:37,t1118,b168,,6000,GeneratedExample
1118,e1119,UnloadSS,01/10/2024 09:18:38,t1119,,x,6000,GeneratedExample
1119,e1120,UnloadAL,01/10/2024 09:18:39,t1120,,,6000,GeneratedExample
1120,e1121,LoadAL,01/10/2024 09:18:40,t1121,,,8111,GeneratedExample
1121,e1122,LoadFS,01/10/2024 09:18:41,t1122,,x,8111,GeneratedExample
1122,e1123,Fill,01/10/2024 09:18:42,t1123,,,8111,GeneratedExample
1123,e1124,UnloadFS,01/10/2024 09:18:43,t1124,,x,8111,GeneratedExample
1124,e1125,LoadSS,01/10/2024 09:18:44,t1125,,x,8111,GeneratedExample
1125,e1126,Seal,01/10/2024 09:18:45,t1126,b169,,8111,GeneratedExample
1126,e1128,UnloadSS,01/10/2024 09:18:46,t1128,,x,8111,GeneratedExample
1127,e1128,LoadFS,01/10/2024 09:18:47,t1128,,z,8111,GeneratedExample
1128,e1129,Fill,01/10/2024 09:18:48,t1129,,,8111,GeneratedExample
1129,e1130,UnloadFS,01/10/2024 09:18:49,t1130,,z,8111,GeneratedExample
1130,e1131,LoadSS,01/10/2024 09:18:50,t1131,,z,8111,GeneratedExample
1131,e1133,Seal,01/10/2024 09:18:51,t1133,b170,,8111,GeneratedExample
1132,e1134,UnloadSS,01/10/2024 09:18:52,t1134,,z,8111,GeneratedExample
1133,e1134,LoadFS,01/10/2024 09:18:53,t1134,,y,8111,GeneratedExample
1134,e1135,Fill,01/10/2024 09:18:54,t1135,,,8111,GeneratedExample
1135,e1136,UnloadFS,01/10/2024 09:18:55,t1136,,y,8111,GeneratedExample
1136,e1137,LoadSS,01/10/2024 09:18:56,t1137,,y,8111,GeneratedExample
1137,e1138,Seal,01/10/2024 09:18:57,t1138,b171,,8111,GeneratedExample
1138,e1139,UnloadSS,01/10/2024 09:18:58,t1139,,y,8111,GeneratedExample
1139,e1140,UnloadAL,01/10/2024 09:18:59,t1140,,,8111,GeneratedExample
1140,e1141,LoadAL,01/10/2024 09:19:00,t1141,,,2000,GeneratedExample
1141,e1142,LoadFS,01/10/2024 09:19:01,t1142,,z,2000,GeneratedExample
1142,e1143,Fill,01/10/2024 09:19:02,t1143,,,2000,GeneratedExample
1143,e1144,UnloadFS,01/10/2024 09:19:03,t1144,,z,2000,GeneratedExample
1144,e1145,LoadSS,01/10/2024 09:19:04,t1145,,z,2000,GeneratedExample
1145,e1146,Seal,01/10/2024 09:19:05,t1146,b172,,2000,GeneratedExample
1146,e1147,UnloadSS,01/10/2024 09:19:06,t1147,,z,2000,GeneratedExample
1147,e1148,LoadFS,01/10/2024 09:19:07,t1148,,y,2000,GeneratedExample
1148,e1149,Fill,01/10/2024 09:19:08,t1149,,,2000,GeneratedExample
1149,e1150,UnloadFS,01/10/2024 09:19:09,t1150,,y,2000,GeneratedExample
1150,e1151,LoadSS,01/10/2024 09:19:10,t1151,,y,2000,GeneratedExample
1151,e1153,Seal,01/10/2024 09:19:11,t1153,b173,,2000,GeneratedExample
1152,e1154,UnloadSS,01/10/2024 09:19:12,t1154,,y,2000,GeneratedExample
1153,e1154,LoadFS,01/10/2024 09:19:13,t1154,,x,2000,GeneratedExample
1154,e1155,Fill,01/10/2024 09:19:14,t1155,,,2000,GeneratedExample
1155,e1156,UnloadFS,01/10/2024 09:19:15,t1156,,x,2000,GeneratedExample
1156,e1157,LoadSS,01/10/2024 09:19:16,t1157,,x,2000,GeneratedExample
1157,e1158,Seal,01/10/2024 09:19:17,t1158,b174,,2000,GeneratedExample
1158,e1159,UnloadSS,01/10/2024 09:19:18,t1159,,x,2000,GeneratedExample
1159,e1160,UnloadAL,01/10/2024 09:19:19,t1160,,,2000,GeneratedExample
1160,e1161,LoadAL,01/10/2024 09:19:20,t1161,,,2111,GeneratedExample
1161,e1162,LoadFS,01/10/2024 09:19:21,t1162,,y,2111,GeneratedExample
1162,e1163,Fill,01/10/2024 09:19:22,t1163,,,2111,GeneratedExample
1163,e1164,UnloadFS,01/10/2024 09:19:23,t1164,,y,2111,GeneratedExample
1164,e1165,LoadSS,01/10/2024 09:19:24,t1165,,y,2111,GeneratedExample
1165,e1166,Seal,01/10/2024 09:19:25,t1166,b175,,2111,GeneratedExample
1166,e1167,UnloadSS,01/10/2024 09:19:26,t1167,,y,2111,GeneratedExample
1167,e1168,LoadFS,01/10/2024 09:19:27,t1168,,x,2111,GeneratedExample
1168,e1169,Fill,01/10/2024 09:19:28,t1169,,,2111,GeneratedExample
1169,e1170,UnloadFS,01/10/2024 09:19:29,t1170,,x,2111,GeneratedExample
1170,e1171,LoadSS,01/10/2024 09:19:30,t1171,,x,2111,GeneratedExample
1171,e1172,Seal,01/10/2024 09:19:31,t1172,b176,,2111,GeneratedExample
1172,e1173,UnloadSS,01/10/2024 09:19:32,t1173,,x,2111,GeneratedExample
1173,e1174,LoadFS,01/10/2024 09:19:33,t1174,,z,2111,GeneratedExample
1174,e1175,Fill,01/10/2024 09:19:34,t1175,,,2111,GeneratedExample
1175,e1176,UnloadFS,01/10/2024 09:19:35,t1176,,z,2111,GeneratedExample
1176,e1177,LoadSS,01/10/2024 09:19:36,t1177,,z,2111,GeneratedExample
1177,e1178,Seal,01/10/2024 09:19:37,t1178,b177,,2111,GeneratedExample
1178,e1179,UnloadSS,01/10/2024 09:19:38,t1179,,z,2111,GeneratedExample
1179,e1180,UnloadAL,01/10/2024 09:19:39,t1180,,,2111,GeneratedExample
1180,e1181,LoadAL,01/10/2024 09:19:40,t1181,,,1111,GeneratedExample
1181,e1182,LoadFS,01/10/2024 09:19:41,t1182,,x,1111,GeneratedExample
1182,e1183,Fill,01/10/2024 09:19:42,t1183,,,1111,GeneratedExample
1183,e1184,UnloadFS,01/10/2024 09:19:43,t1184,,x,1111,GeneratedExample
1184,e1185,LoadSS,01/10/2024 09:19:44,t1185,,x,1111,GeneratedExample
1185,e1186,Seal,01/10/2024 09:19:45,t1186,b178,,1111,GeneratedExample
1186,e1187,UnloadSS,01/10/2024 09:19:46,t1187,,x,1111,GeneratedExample
1187,e1188,LoadFS,01/10/2024 09:19:47,t1188,,z,1111,GeneratedExample
1188,e1189,Fill,01/10/2024 09:19:48,t1189,,,1111,GeneratedExample
1189,e1190,UnloadFS,01/10/2024 09:19:49,t1190,,z,1111,GeneratedExample
1190,e1191,LoadSS,01/10/2024 09:19:50,t1191,,z,1111,GeneratedExample
1191,e1192,Seal,01/10/2024 09:19:51,t1192,b179,,1111,GeneratedExample
1192,e1194,LoadFS,01/10/2024 09:19:53,t1194,,y,1111,GeneratedExample
1193,e1195,Fill,01/10/2024 09:19:54,t1195,,,1111,GeneratedExample
1194,e1196,UnloadFS,01/10/2024 09:19:55,t1196,,y,1111,GeneratedExample
1195,e1196,UnloadSS,01/10/2024 09:19:52,t1196,,z,1111,GeneratedExample
1196,e1197,LoadSS,01/10/2024 09:19:56,t1197,,y,1111,GeneratedExample
1197,e1198,Seal,01/10/2024 09:19:57,t1198,b180,,1111,GeneratedExample
1198,e1199,UnloadSS,01/10/2024 09:19:58,t1199,,y,1111,GeneratedExample
1199,e1200,UnloadAL,01/10/2024 09:19:59,t1200,,,1111,GeneratedExample
1200,e1201,LoadAL,01/10/2024 09:20:00,t1201,,,4111,GeneratedExample
1201,e1202,LoadFS,01/10/2024 09:20:01,t1202,,z,4111,GeneratedExample
1202,e1203,Fill,01/10/2024 09:20:02,t1203,,,4111,GeneratedExample
1203,e1204,UnloadFS,01/10/2024 09:20:03,t1204,,z,4111,GeneratedExample
1204,e1205,LoadSS,01/10/2024 09:20:04,t1205,,z,4111,GeneratedExample
1205,e1207,Seal,01/10/2024 09:20:05,t1207,b181,,4111,GeneratedExample
1206,e1208,UnloadSS,01/10/2024 09:20:06,t1208,,z,4111,GeneratedExample
1207,e1208,LoadFS,01/10/2024 09:20:07,t1208,,y,4111,GeneratedExample
1208,e1209,Fill,01/10/2024 09:20:08,t1209,,,4111,GeneratedExample
1209,e1210,UnloadFS,01/10/2024 09:20:09,t1210,,y,4111,GeneratedExample
1210,e1211,LoadSS,01/10/2024 09:20:10,t1211,,y,4111,GeneratedExample
1211,e1212,Seal,01/10/2024 09:20:11,t1212,b182,,4111,GeneratedExample
1212,e1214,UnloadSS,01/10/2024 09:20:12,t1214,,y,4111,GeneratedExample
1213,e1214,LoadFS,01/10/2024 09:20:13,t1214,,x,4111,GeneratedExample
1214,e1215,Fill,01/10/2024 09:20:14,t1215,,,4111,GeneratedExample
1215,e1216,UnloadFS,01/10/2024 09:20:15,t1216,,x,4111,GeneratedExample
1216,e1217,LoadSS,01/10/2024 09:20:16,t1217,,x,4111,GeneratedExample
1217,e1218,Seal,01/10/2024 09:20:17,t1218,b183,,4111,GeneratedExample
1218,e1219,UnloadSS,01/10/2024 09:20:18,t1219,,x,4111,GeneratedExample
1219,e1220,UnloadAL,01/10/2024 09:20:19,t1220,,,4111,GeneratedExample
1220,e1221,LoadAL,01/10/2024 09:20:20,t1221,,,8111,GeneratedExample
1221,e1222,LoadFS,01/10/2024 09:20:21,t1222,,z,8111,GeneratedExample
1222,e1223,Fill,01/10/2024 09:20:22,t1223,,,8111,GeneratedExample
1223,e1224,UnloadFS,01/10/2024 09:20:23,t1224,,z,8111,GeneratedExample
1224,e1225,LoadSS,01/10/2024 09:20:24,t1225,,z,8111,GeneratedExample
1225,e1226,Seal,01/10/2024 09:20:25,t1226,b184,,8111,GeneratedExample
1226,e1227,UnloadSS,01/10/2024 09:20:26,t1227,,z,8111,GeneratedExample
1227,e1228,LoadFS,01/10/2024 09:20:27,t1228,,x,8111,GeneratedExample
1228,e1229,Fill,01/10/2024 09:20:28,t1229,,,8111,GeneratedExample
1229,e1230,UnloadFS,01/10/2024 09:20:29,t1230,,x,8111,GeneratedExample
1230,e1231,LoadSS,01/10/2024 09:20:30,t1231,,x,8111,GeneratedExample
1231,e1232,Seal,01/10/2024 09:20:31,t1232,b185,,8111,GeneratedExample
1232,e1234,UnloadSS,01/10/2024 09:20:32,t1234,,x,8111,GeneratedExample
1233,e1234,LoadFS,01/10/2024 09:20:33,t1234,,y,8111,GeneratedExample
1234,e1235,Fill,01/10/2024 09:20:34,t1235,,,8111,GeneratedExample
1235,e1236,UnloadFS,01/10/2024 09:20:35,t1236,,y,8111,GeneratedExample
1236,e1237,LoadSS,01/10/2024 09:20:36,t1237,,y,8111,GeneratedExample
1237,e1238,Seal,01/10/2024 09:20:37,t1238,b186,,8111,GeneratedExample
1238,e1239,UnloadSS,01/10/2024 09:20:38,t1239,,y,8111,GeneratedExample
1239,e1240,UnloadAL,01/10/2024 09:20:39,t1240,,,8111,GeneratedExample
1240,e1241,LoadAL,01/10/2024 09:20:40,t1241,,,8000,GeneratedExample
1241,e1242,LoadFS,01/10/2024 09:20:41,t1242,,x,8000,GeneratedExample
1242,e1243,Fill,01/10/2024 09:20:42,t1243,,,8000,GeneratedExample
1243,e1244,UnloadFS,01/10/2024 09:20:43,t1244,,x,8000,GeneratedExample
1244,e1245,LoadSS,01/10/2024 09:20:44,t1245,,x,8000,GeneratedExample
1245,e1247,Seal,01/10/2024 09:20:45,t1247,b187,,8000,GeneratedExample
1246,e1248,UnloadSS,01/10/2024 09:20:46,t1248,,x,8000,GeneratedExample
1247,e1248,LoadFS,01/10/2024 09:20:47,t1248,,z,8000,GeneratedExample
1248,e1249,Fill,01/10/2024 09:20:48,t1249,,,8000,GeneratedExample
1249,e1250,UnloadFS,01/10/2024 09:20:49,t1250,,z,8000,GeneratedExample
1250,e1251,LoadSS,01/10/2024 09:20:50,t1251,,z,8000,GeneratedExample
1251,e1252,Seal,01/10/2024 09:20:51,t1252,b188,,8000,GeneratedExample
1252,e1253,UnloadSS,01/10/2024 09:20:52,t1253,,z,8000,GeneratedExample
1253,e1254,LoadFS,01/10/2024 09:20:53,t1254,,y,8000,GeneratedExample
1254,e1255,Fill,01/10/2024 09:20:54,t1255,,,8000,GeneratedExample
1255,e1256,UnloadFS,01/10/2024 09:20:55,t1256,,y,8000,GeneratedExample
1256,e1257,LoadSS,01/10/2024 09:20:56,t1257,,y,8000,GeneratedExample
1257,e1258,Seal,01/10/2024 09:20:57,t1258,b189,,8000,GeneratedExample
1258,e1259,UnloadSS,01/10/2024 09:20:58,t1259,,y,8000,GeneratedExample
1259,e1260,UnloadAL,01/10/2024 09:20:59,t1260,,,8000,GeneratedExample
1260,e1261,LoadAL,01/10/2024 09:21:00,t1261,,,6000,GeneratedExample
1261,e1262,LoadFS,01/10/2024 09:21:01,t1262,,x,6000,GeneratedExample
1262,e1263,Fill,01/10/2024 09:21:02,t1263,,,6000,GeneratedExample
1263,e1264,UnloadFS,01/10/2024 09:21:03,t1264,,x,6000,GeneratedExample
1264,e1265,LoadSS,01/10/2024 09:21:04,t1265,,x,6000,GeneratedExample
1265,e1267,Seal,01/10/2024 09:21:05,t1267,b190,,6000,GeneratedExample
1266,e1268,UnloadSS,01/10/2024 09:21:06,t1268,,x,6000,GeneratedExample
1267,e1268,LoadFS,01/10/2024 09:21:07,t1268,,y,6000,GeneratedExample
1268,e1269,Fill,01/10/2024 09:21:08,t1269,,,6000,GeneratedExample
1269,e1270,UnloadFS,01/10/2024 09:21:09,t1270,,y,6000,GeneratedExample
1270,e1271,LoadSS,01/10/2024 09:21:10,t1271,,y,6000,GeneratedExample
1271,e1273,Seal,01/10/2024 09:21:11,t1273,b191,,6000,GeneratedExample
1272,e1274,UnloadSS,01/10/2024 09:21:12,t1274,,y,6000,GeneratedExample
1273,e1274,LoadFS,01/10/2024 09:21:13,t1274,,z,6000,GeneratedExample
1274,e1275,Fill,01/10/2024 09:21:14,t1275,,,6000,GeneratedExample
1275,e1276,UnloadFS,01/10/2024 09:21:15,t1276,,z,6000,GeneratedExample
1276,e1277,LoadSS,01/10/2024 09:21:16,t1277,,z,6000,GeneratedExample
1277,e1278,Seal,01/10/2024 09:21:17,t1278,b192,,6000,GeneratedExample
1278,e1279,UnloadSS,01/10/2024 09:21:18,t1279,,z,6000,GeneratedExample
1279,e1280,UnloadAL,01/10/2024 09:21:19,t1280,,,6000,GeneratedExample
1280,e1281,LoadAL,01/10/2024 09:21:20,t1281,,,9000,GeneratedExample
1281,e1282,LoadFS,01/10/2024 09:21:21,t1282,,y,9000,GeneratedExample
1282,e1283,Fill,01/10/2024 09:21:22,t1283,,,9000,GeneratedExample
1283,e1284,UnloadFS,01/10/2024 09:21:23,t1284,,y,9000,GeneratedExample
1284,e1285,LoadSS,01/10/2024 09:21:24,t1285,,y,9000,GeneratedExample
1285,e1287,Seal,01/10/2024 09:21:25,t1287,b193,,9000,GeneratedExample
1286,e1288,UnloadSS,01/10/2024 09:21:26,t1288,,y,9000,GeneratedExample
1287,e1288,LoadFS,01/10/2024 09:21:27,t1288,,z,9000,GeneratedExample
1288,e1289,Fill,01/10/2024 09:21:28,t1289,,,9000,GeneratedExample
1289,e1290,UnloadFS,01/10/2024 09:21:29,t1290,,z,9000,GeneratedExample
1290,e1291,LoadSS,01/10/2024 09:21:30,t1291,,z,9000,GeneratedExample
1291,e1293,Seal,01/10/2024 09:21:31,t1293,b194,,9000,GeneratedExample
1292,e1294,UnloadSS,01/10/2024 09:21:32,t1294,,z,9000,GeneratedExample
1293,e1294,LoadFS,01/10/2024 09:21:33,t1294,,x,9000,GeneratedExample
1294,e1295,Fill,01/10/2024 09:21:34,t1295,,,9000,GeneratedExample
1295,e1296,UnloadFS,01/10/2024 09:21:35,t1296,,x,9000,GeneratedExample
1296,e1297,LoadSS,01/10/2024 09:21:36,t1297,,x,9000,GeneratedExample
1297,e1298,Seal,01/10/2024 09:21:37,t1298,b195,,9000,GeneratedExample
1298,e1299,UnloadSS,01/10/2024 09:21:38,t1299,,x,9000,GeneratedExample
1299,e1300,UnloadAL,01/10/2024 09:21:39,t1300,,,9000,GeneratedExample
1300,e1301,LoadAL,01/10/2024 09:21:40,t1301,,,2111,GeneratedExample
1301,e1302,LoadFS,01/10/2024 09:21:41,t1302,,y,2111,GeneratedExample
1302,e1303,Fill,01/10/2024 09:21:42,t1303,,,2111,GeneratedExample
1303,e1304,UnloadFS,01/10/2024 09:21:43,t1304,,y,2111,GeneratedExample
1304,e1305,LoadSS,01/10/2024 09:21:44,t1305,,y,2111,GeneratedExample
1305,e1306,Seal,01/10/2024 09:21:45,t1306,b196,,2111,GeneratedExample
1306,e1308,UnloadSS,01/10/2024 09:21:46,t1308,,y,2111,GeneratedExample
1307,e1308,LoadFS,01/10/2024 09:21:47,t1308,,x,2111,GeneratedExample
1308,e1309,Fill,01/10/2024 09:21:48,t1309,,,2111,GeneratedExample
1309,e1310,UnloadFS,01/10/2024 09:21:49,t1310,,x,2111,GeneratedExample
1310,e1311,LoadSS,01/10/2024 09:21:50,t1311,,x,2111,GeneratedExample
1311,e1312,Seal,01/10/2024 09:21:51,t1312,b197,,2111,GeneratedExample
1312,e1313,UnloadSS,01/10/2024 09:21:52,t1313,,x,2111,GeneratedExample
1313,e1314,LoadFS,01/10/2024 09:21:53,t1314,,z,2111,GeneratedExample
1314,e1315,Fill,01/10/2024 09:21:54,t1315,,,2111,GeneratedExample
1315,e1316,UnloadFS,01/10/2024 09:21:55,t1316,,z,2111,GeneratedExample
1316,e1317,LoadSS,01/10/2024 09:21:56,t1317,,z,2111,GeneratedExample
1317,e1318,Seal,01/10/2024 09:21:57,t1318,b198,,2111,GeneratedExample
1318,e1319,UnloadSS,01/10/2024 09:21:58,t1319,,z,2111,GeneratedExample
1319,e1320,UnloadAL,01/10/2024 09:21:59,t1320,,,2111,GeneratedExample
1320,e1321,LoadAL,01/10/2024 09:22:00,t1321,,,5000,GeneratedExample
1321,e1322,LoadFS,01/10/2024 09:22:01,t1322,,x,5000,GeneratedExample
1322,e1323,Fill,01/10/2024 09:22:02,t1323,,,5000,GeneratedExample
1323,e1324,UnloadFS,01/10/2024 09:22:03,t1324,,x,5000,GeneratedExample
1324,e1325,LoadSS,01/10/2024 09:22:04,t1325,,x,5000,GeneratedExample
1325,e1327,Seal,01/10/2024 09:22:05,t1327,b199,,5000,GeneratedExample
1326,e1328,UnloadSS,01/10/2024 09:22:06,t1328,,x,5000,GeneratedExample
1327,e1328,LoadFS,01/10/2024 09:22:07,t1328,,y,5000,GeneratedExample
1328,e1329,Fill,01/10/2024 09:22:08,t1329,,,5000,GeneratedExample
1329,e1330,UnloadFS,01/10/2024 09:22:09,t1330,,y,5000,GeneratedExample
1330,e1331,LoadSS,01/10/2024 09:22:10,t1331,,y,5000,GeneratedExample
1331,e1333,Seal,01/10/2024 09:22:11,t1333,b200,,5000,GeneratedExample
1332,e1334,UnloadSS,01/10/2024 09:22:12,t1334,,y,5000,GeneratedExample
1333,e1334,LoadFS,01/10/2024 09:22:13,t1334,,z,5000,GeneratedExample
1334,e1335,Fill,01/10/2024 09:22:14,t1335,,,5000,GeneratedExample
1335,e1336,UnloadFS,01/10/2024 09:22:15,t1336,,z,5000,GeneratedExample
1336,e1337,LoadSS,01/10/2024 09:22:16,t1337,,z,5000,GeneratedExample
1337,e1338,Seal,01/10/2024 09:22:17,t1338,b201,,5000,GeneratedExample
1338,e1339,UnloadSS,01/10/2024 09:22:18,t1339,,z,5000,GeneratedExample
1339,e1340,UnloadAL,01/10/2024 09:22:19,t1340,,,5000,GeneratedExample
1340,e1341,LoadAL,01/10/2024 09:22:20,t1341,,,9000,GeneratedExample
1341,e1342,LoadFS,01/10/2024 09:22:21,t1342,,z,9000,GeneratedExample
1342,e1343,Fill,01/10/2024 09:22:22,t1343,,,9000,GeneratedExample
1343,e1344,UnloadFS,01/10/2024 09:22:23,t1344,,z,9000,GeneratedExample
1344,e1345,LoadSS,01/10/2024 09:22:24,t1345,,z,9000,GeneratedExample
1345,e1346,Seal,01/10/2024 09:22:25,t1346,b202,,9000,GeneratedExample
1346,e1347,UnloadSS,01/10/2024 09:22:26,t1347,,z,9000,GeneratedExample
1347,e1348,LoadFS,01/10/2024 09:22:27,t1348,,y,9000,GeneratedExample
1348,e1349,Fill,01/10/2024 09:22:28,t1349,,,9000,GeneratedExample
1349,e1350,UnloadFS,01/10/2024 09:22:29,t1350,,y,9000,GeneratedExample
1350,e1351,LoadSS,01/10/2024 09:22:30,t1351,,y,9000,GeneratedExample
1351,e1353,Seal,01/10/2024 09:22:31,t1353,b203,,9000,GeneratedExample
1352,e1354,UnloadSS,01/10/2024 09:22:32,t1354,,y,9000,GeneratedExample
1353,e1354,LoadFS,01/10/2024 09:22:33,t1354,,x,9000,GeneratedExample
1354,e1355,Fill,01/10/2024 09:22:34,t1355,,,9000,GeneratedExample
1355,e1356,UnloadFS,01/10/2024 09:22:35,t1356,,x,9000,GeneratedExample
1356,e1357,LoadSS,01/10/2024 09:22:36,t1357,,x,9000,GeneratedExample
1357,e1358,Seal,01/10/2024 09:22:37,t1358,b204,,9000,GeneratedExample
1358,e1359,UnloadSS,01/10/2024 09:22:38,t1359,,x,9000,GeneratedExample
1359,e1360,UnloadAL,01/10/2024 09:22:39,t1360,,,9000,GeneratedExample
1360,e1361,LoadAL,01/10/2024 09:22:40,t1361,,,2111,GeneratedExample
1361,e1362,LoadFS,01/10/2024 09:22:41,t1362,,z,2111,GeneratedExample
1362,e1363,Fill,01/10/2024 09:22:42,t1363,,,2111,GeneratedExample
1363,e1364,UnloadFS,01/10/2024 09:22:43,t1364,,z,2111,GeneratedExample
1364,e1365,LoadSS,01/10/2024 09:22:44,t1365,,z,2111,GeneratedExample
1365,e1366,Seal,01/10/2024 09:22:45,t1366,b205,,2111,GeneratedExample
1366,e1367,UnloadSS,01/10/2024 09:22:46,t1367,,z,2111,GeneratedExample
1367,e1368,LoadFS,01/10/2024 09:22:47,t1368,,y,2111,GeneratedExample
1368,e1369,Fill,01/10/2024 09:22:48,t1369,,,2111,GeneratedExample
1369,e1370,UnloadFS,01/10/2024 09:22:49,t1370,,y,2111,GeneratedExample
1370,e1371,LoadSS,01/10/2024 09:22:50,t1371,,y,2111,GeneratedExample
1371,e1373,Seal,01/10/2024 09:22:51,t1373,b206,,2111,GeneratedExample
1372,e1374,UnloadSS,01/10/2024 09:22:52,t1374,,y,2111,GeneratedExample
1373,e1374,LoadFS,01/10/2024 09:22:53,t1374,,x,2111,GeneratedExample
1374,e1375,Fill,01/10/2024 09:22:54,t1375,,,2111,GeneratedExample
1375,e1376,UnloadFS,01/10/2024 09:22:55,t1376,,x,2111,GeneratedExample
1376,e1377,LoadSS,01/10/2024 09:22:56,t1377,,x,2111,GeneratedExample
1377,e1378,Seal,01/10/2024 09:22:57,t1378,b207,,2111,GeneratedExample
1378,e1379,UnloadSS,01/10/2024 09:22:58,t1379,,x,2111,GeneratedExample
1379,e1380,UnloadAL,01/10/2024 09:22:59,t1380,,,2111,GeneratedExample
1380,e1381,LoadAL,01/10/2024 09:23:00,t1381,,,8000,GeneratedExample
1381,e1382,LoadFS,01/10/2024 09:23:01,t1382,,x,8000,GeneratedExample
1382,e1383,Fill,01/10/2024 09:23:02,t1383,,,8000,GeneratedExample
1383,e1384,UnloadFS,01/10/2024 09:23:03,t1384,,x,8000,GeneratedExample
1384,e1385,LoadSS,01/10/2024 09:23:04,t1385,,x,8000,GeneratedExample
1385,e1386,Seal,01/10/2024 09:23:05,t1386,b208,,8000,GeneratedExample
1386,e1388,UnloadSS,01/10/2024 09:23:06,t1388,,x,8000,GeneratedExample
1387,e1388,LoadFS,01/10/2024 09:23:07,t1388,,y,8000,GeneratedExample
1388,e1389,Fill,01/10/2024 09:23:08,t1389,,,8000,GeneratedExample
1389,e1390,UnloadFS,01/10/2024 09:23:09,t1390,,y,8000,GeneratedExample
1390,e1391,LoadSS,01/10/2024 09:23:10,t1391,,y,8000,GeneratedExample
1391,e1393,Seal,01/10/2024 09:23:11,t1393,b209,,8000,GeneratedExample
1392,e1394,UnloadSS,01/10/2024 09:23:12,t1394,,y,8000,GeneratedExample
1393,e1394,LoadFS,01/10/2024 09:23:13,t1394,,z,8000,GeneratedExample
1394,e1395,Fill,01/10/2024 09:23:14,t1395,,,8000,GeneratedExample
1395,e1396,UnloadFS,01/10/2024 09:23:15,t1396,,z,8000,GeneratedExample
1396,e1397,LoadSS,01/10/2024 09:23:16,t1397,,z,8000,GeneratedExample
1397,e1398,Seal,01/10/2024 09:23:17,t1398,b210,,8000,GeneratedExample
1398,e1399,UnloadSS,01/10/2024 09:23:18,t1399,,z,8000,GeneratedExample
1399,e1400,UnloadAL,01/10/2024 09:23:19,t1400,,,8000,GeneratedExample
1400,e1401,LoadAL,01/10/2024 09:23:20,t1401,,,4000,GeneratedExample
1401,e1402,LoadFS,01/10/2024 09:23:21,t1402,,y,4000,GeneratedExample
1402,e1403,Fill,01/10/2024 09:23:22,t1403,,,4000,GeneratedExample
1403,e1404,UnloadFS,01/10/2024 09:23:23,t1404,,y,4000,GeneratedExample
1404,e1405,LoadSS,01/10/2024 09:23:24,t1405,,y,4000,GeneratedExample
1405,e1406,Seal,01/10/2024 09:23:25,t1406,b211,,4000,GeneratedExample
1406,e1408,UnloadSS,01/10/2024 09:23:26,t1408,,y,4000,GeneratedExample
1407,e1408,LoadFS,01/10/2024 09:23:27,t1408,,z,4000,GeneratedExample
1408,e1409,Fill,01/10/2024 09:23:28,t1409,,,4000,GeneratedExample
1409,e1410,UnloadFS,01/10/2024 09:23:29,t1410,,z,4000,GeneratedExample
1410,e1411,LoadSS,01/10/2024 09:23:30,t1411,,z,4000,GeneratedExample
1411,e1413,Seal,01/10/2024 09:23:31,t1413,b212,,4000,GeneratedExample
1412,e1414,UnloadSS,01/10/2024 09:23:32,t1414,,z,4000,GeneratedExample
1413,e1414,LoadFS,01/10/2024 09:23:33,t1414,,x,4000,GeneratedExample
1414,e1415,Fill,01/10/2024 09:23:34,t1415,,,4000,GeneratedExample
1415,e1416,UnloadFS,01/10/2024 09:23:35,t1416,,x,4000,GeneratedExample
1416,e1417,LoadSS,01/10/2024 09:23:36,t1417,,x,4000,GeneratedExample
1417,e1418,Seal,01/10/2024 09:23:37,t1418,b213,,4000,GeneratedExample
1418,e1419,UnloadSS,01/10/2024 09:23:38,t1419,,x,4000,GeneratedExample
1419,e1420,UnloadAL,01/10/2024 09:23:39,t1420,,,4000,GeneratedExample
1420,e1421,LoadAL,01/10/2024 09:23:40,t1421,,,8111,GeneratedExample
1421,e1422,LoadFS,01/10/2024 09:23:41,t1422,,y,8111,GeneratedExample
1422,e1423,Fill,01/10/2024 09:23:42,t1423,,,8111,GeneratedExample
1423,e1424,UnloadFS,01/10/2024 09:23:43,t1424,,y,8111,GeneratedExample
1424,e1425,LoadSS,01/10/2024 09:23:44,t1425,,y,8111,GeneratedExample
1425,e1426,Seal,01/10/2024 09:23:45,t1426,b214,,8111,GeneratedExample
1426,e1427,UnloadSS,01/10/2024 09:23:46,t1427,,y,8111,GeneratedExample
1427,e1428,LoadFS,01/10/2024 09:23:47,t1428,,x,8111,GeneratedExample
1428,e1429,Fill,01/10/2024 09:23:48,t1429,,,8111,GeneratedExample
1429,e1430,UnloadFS,01/10/2024 09:23:49,t1430,,x,8111,GeneratedExample
1430,e1431,LoadSS,01/10/2024 09:23:50,t1431,,x,8111,GeneratedExample
1431,e1433,Seal,01/10/2024 09:23:51,t1433,b215,,8111,GeneratedExample
1432,e1434,UnloadSS,01/10/2024 09:23:52,t1434,,x,8111,GeneratedExample
